gene,cnv,dep
ARID1A,0.9252903179580164,-0.5430302780124223
ARID1A,1.0108122125335854,-0.2561792317412326
ARID1A,0.908959550650326,-0.5805864357991157
ARID1A,1.137000587747585,-0.8976730278963453
ARID1A,1.0478745428203822,-0.3038801911345305
ARID1A,1.000764139999302,-0.572509004695797
ARID1A,1.069139421146127,-0.1178959832062358
ARID1A,1.1115323984433896,-1.0658287481390003
ARID1A,0.913222303598878,-0.3281066300785806
ARID1A,1.0062571260132502,0.0254687116722411
ARID1A,0.971044959998231,-0.2641659621922871
ARID1A,0.5101756684609038,-0.3086099825132577
ARID1A,0.8011587240085558,0.1955421472166923
ARID1A,0.5412518664716357,-0.0690358849893803
ARID1A,0.7762412467226548,-1.63129083337349
ARID1A,0.7821813269115065,-0.6218607002533727
ARID1A,0.9087340233289924,-0.3006965846810727
ARID1A,1.0031233366486905,0.0488407785172044
ARID1A,0.8823952928587843,-0.1605402309581521
ARID1A,1.0016371660415333,-0.0400041267019805
ARID1A,1.3223086807543374,-0.3150098261281485
ARID1A,0.9994989801408428,-0.9666626772786124
ARID1A,0.6013967597557067,-0.8119178426114435
ARID1A,0.9903463042058196,-0.0871026970106085
ARID1A,0.9794331964378036,-0.1189146922331685
ARID1A,0.9605802157254888,-0.3899056292827337
