pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,signed_dd_maxabs,welch_t_maxabs,hedges_g_maxabs
CREG1_CREG2,CREG1,CREG2,0,0,0,0.041984745942249116,0.7179293382699982,0.31147014404767587
MCOLN1_MCOLN2,MCOLN1,MCOLN2,0,0,0,0.09095008148484943,2.88752150532481,1.0882223354570362
MRC1_MRC2,MRC1,MRC2,0,0,0,0.10524951413679137,2.546487373159726,-1.060047096635305
ZNF479_ZNF85,ZNF479,ZNF85,0,0,0,0.11304379590185526,1.4092233208434295,0.5219603345873612
DNAJC10_P4HB,DNAJC10,P4HB,0,0,0,0.04997820054803159,-1.131906082478194,-0.4884252906959951
ZNF675_ZNF708,ZNF675,ZNF708,0,0,0,-0.15085904922555213,-4.577563059666604,-1.4761871082487763
CSF2RA_IL3RA,CSF2RA,IL3RA,0,0,0,,,
CD40_TNFRSF11B,CD40,TNFRSF11B,0,0,0,-0.13192044559692195,1.9571298453951738,-0.8406891035546925
RAB12_RAB27A,RAB12,RAB27A,0,0,0,,,
TRIM72_TRIM73,TRIM72,TRIM73,0,0,0,,,
KRT78_KRT83,KRT78,KRT83,0,0,0,0.19663408374765223,1.9368456082585341,1.2854860354218969
PIAS3_PIAS4,PIAS3,PIAS4,0,0,0,0.12560119556870844,0.9532592049432053,0.642019685007977
KCNC4_KCND2,KCNC4,KCND2,0,0,0,0.11147838692430315,-3.079110813502818,-1.1911121778186438
ZNF556_ZNF564,ZNF556,ZNF564,0,0,0,0.06592188592077432,2.1163561607317427,0.7411902379129066
CLDN3_CLDN4,CLDN3,CLDN4,0,0,0,-0.10518145866989642,-1.3988753905448563,-0.7162646701746994
ACKR4_CXCR4,ACKR4,CXCR4,0,0,0,0.04773154233744176,0.7210932967557535,0.314688910083459
GPR82_P2RY14,GPR82,P2RY14,0,0,0,0.0590313525922276,0.7462431920924018,0.40764028097858407
FMOD_KERA,FMOD,KERA,0,0,0,0.02116006258383782,0.4221498349941921,0.17688238871460982
SLC12A2_SLC12A8,SLC12A2,SLC12A8,0,0,0,-0.13894886753826807,3.2931683074605353,-0.8604358147842088
CHI3L1_CHIT1,CHI3L1,CHIT1,0,0,0,0.011707596455427346,0.2053384893200913,0.11886916279719911
ARNT_ARNTL,ARNT,ARNTL,0,0,0,,,
ACTA1_ACTL7B,ACTA1,ACTL7B,0,0,0,-0.07633017100004766,0.8761341924291227,0.4312121417892429
EPHA1_EPHA4,EPHA1,EPHA4,0,0,0,0.09310275608301644,1.9570942622610323,1.0485805389630638
SLC12A6_SLC12A9,SLC12A6,SLC12A9,0,0,0,-0.13645158571934868,-2.517588113349971,-1.0434095475043983
MOAP1_PNMA6E,MOAP1,PNMA6E,0,0,0,0.020289340552164872,0.4787968227437041,0.19646613906799693
TUBB2A_TUBB6,TUBB2A,TUBB6,0,0,0,0.06419934527509642,1.1891649504393023,0.44094037778478795
PPFIA2_PPFIBP1,PPFIA2,PPFIBP1,0,0,0,0.09092937324126867,2.471681436868682,0.8518742983296153
PPARG_RORC,PPARG,RORC,0,0,0,0.2917986070061964,2.840501405040047,1.2397093916841966
CHRNA4_CHRNB3,CHRNA4,CHRNB3,0,0,0,0.09239890019164142,-1.5611467257800413,0.8356076889989879
USP15_USP6,USP15,USP6,0,0,0,-0.12287327438812237,3.2751006525510826,0.9619381128010451
KLK2_KLK7,KLK2,KLK7,0,0,0,0.031223820256128854,0.8847943134497286,0.41627872354755996
TTLL2_TTLL7,TTLL2,TTLL7,0,0,0,0.09804277880541737,-3.328723651242064,0.7111569811897811
ADAMTS13_ADAMTSL5,ADAMTS13,ADAMTSL5,0,0,0,0.2011185663693746,5.217085142496488,1.5106213132255524
ZNF518A_ZNF518B,ZNF518A,ZNF518B,0,0,0,0.06433655789515089,1.2507771715928497,0.4929792706652419
BSPH1_ELSPBP1,BSPH1,ELSPBP1,0,0,0,,,
ZNF461_ZNF540,ZNF461,ZNF540,0,0,0,-0.0912372541614749,-3.2907304969639894,-1.2680642414844285
KCNJ15_KCNJ6,KCNJ15,KCNJ6,0,0,0,-0.12129058192834499,-2.3585513716528674,-1.0745635738825805
CUX2_ONECUT2,CUX2,ONECUT2,0,0,0,-0.14206638755479004,-2.628113329750344,-1.060153900872514
ARMCX2_ARMCX4,ARMCX2,ARMCX4,0,0,0,-0.09370179628319117,2.393205283178429,-0.8842471782245217
FCGRT_HFE,FCGRT,HFE,0,0,0,-0.0697807881165118,-1.1344028995488504,-0.5459989789286646
GABRA1_GABRA6,GABRA1,GABRA6,0,0,0,0.10280551355521836,2.67382328773063,1.1932313210662613
ARHGAP15_ARHGAP21,ARHGAP15,ARHGAP21,0,0,0,0.09311559381263015,-1.2098125687116712,0.4820154092822725
B3GNT3_B3GNT7,B3GNT3,B3GNT7,0,0,0,0.07987565814685518,2.1062719615332672,0.4216188767564784
CYP27C1_CYP3A4,CYP27C1,CYP3A4,0,0,0,0.15638671274275096,4.725778333480938,1.6151543452342279
MAGED1_MAGEL2,MAGED1,MAGEL2,0,0,0,0.11830265373825491,1.9416142642951544,0.8798518903991166
ERF_ETV3,ERF,ETV3,0,0,0,-0.1559104029068491,-2.9380013110962886,-0.9533363656931997
ZNF441_ZNF490,ZNF441,ZNF490,0,0,0,-0.041201621156585724,-0.6581846450031528,0.3633003218390924
ZKSCAN1_ZSCAN30,ZKSCAN1,ZSCAN30,0,0,0,-0.022374485237869942,-0.34767776961154834,-0.1829552729952621
XKR4_XKR7,XKR4,XKR7,0,0,0,-0.2511361079143277,-3.031339756801773,-1.5571059666870601
NRAS_RRAS,NRAS,RRAS,0,0,0,-0.12158586584794456,-1.4535069352261856,-0.7725381185511454
OR10H4_OR10R2,OR10H4,OR10R2,0,0,0,-0.06793242737142582,-1.7188489924517196,-0.6408405512247867
TRIM11_TRIM58,TRIM11,TRIM58,0,0,0,0.1291097057886697,1.8685465704761532,0.7699174411140837
USP22_USP49,USP22,USP49,0,0,0,-0.08916295919960524,-2.8877601294224835,-0.7552112684469281
OR6P1_OR6Y1,OR6P1,OR6Y1,0,0,0,-0.06753793783625833,-1.4565589207777023,-0.5951166518677937
PLXNA2_PLXNB1,PLXNA2,PLXNB1,0,0,0,-0.09366995577006114,3.901413704071851,1.0443204609011436
SPRY1_SPRY4,SPRY1,SPRY4,0,0,0,,,
PRAMEF12_PRAMEF4,PRAMEF12,PRAMEF4,0,0,0,,,
TENM2_TENM3,TENM2,TENM3,0,0,0,0.11872116301076883,1.9750440762186474,0.9229438458204589
CYSLTR2_GPR17,CYSLTR2,GPR17,0,0,0,0.07621840857294603,2.221925162333811,0.6453032217290293
KLHL15_KLHL33,KLHL15,KLHL33,0,0,0,-0.050119040416510593,1.0711699631935605,0.4546926464952854
KLK2_KLK3,KLK2,KLK3,0,0,0,-0.05743595527046352,-1.5141785142603312,-0.6744976925555703
TAS2R60_TAS2R9,TAS2R60,TAS2R9,0,0,0,0.08940679277581705,4.126480285052214,1.1122488851285364
DUSP1_SSH2,DUSP1,SSH2,0,0,0,-0.12393571754471011,-2.196717342611013,-0.8528803784655883
KIF15_KIF5C,KIF15,KIF5C,0,0,0,0.20881147284686896,1.8132301485623237,0.6703953390291411
KRTAP13-3_KRTAP15-1,KRTAP13-3,KRTAP15-1,0,0,0,-0.00905501166226344,-0.4075058609316197,-0.08749778320808936
ADAM18_ADAM30,ADAM18,ADAM30,0,0,0,0.20571939764036168,3.4364753597717126,1.7722737664835688
TAAR2_TAAR5,TAAR2,TAAR5,0,0,0,0.07113806528357812,1.2802217329518741,0.7474147281375128
H2AC11_H2AC6,H2AC11,H2AC6,0,0,0,-0.055171591567195866,-0.3503636625106923,-0.2534412164867858
SPIN1_SPIN2A,SPIN1,SPIN2A,0,0,0,,,
GIMAP1_GIMAP4,GIMAP1,GIMAP4,0,0,0,0.16762271650417548,3.023403387217528,1.2511119658418488
OR10A5_OR10C1,OR10A5,OR10C1,0,0,0,-0.03876023439807619,-1.081119308345742,-0.35412762450130847
CPA4_CPA5,CPA4,CPA5,0,0,0,0.08758458828932764,2.266170409804659,0.8975757360242917
CYP2J2_CYP2U1,CYP2J2,CYP2U1,0,0,0,-0.10421614249988038,-1.306025026916856,-0.6914741922525295
TRIM60_TRIM68,TRIM60,TRIM68,0,0,0,0.05286325544188042,-1.0353082999852214,-0.48063876730045096
SERPINB7_SERPINE3,SERPINB7,SERPINE3,0,0,0,0.13651349549956887,3.104275732403662,0.9684123362811806
ZNF134_ZNF814,ZNF134,ZNF814,0,0,0,0.03818654070760459,1.1545054891934468,0.2957535297317157
ADAMTS14_ADAMTS16,ADAMTS14,ADAMTS16,0,0,0,-0.10041930389662146,-3.4674269756377516,-0.9843204812455093
CCR4_CCR8,CCR4,CCR8,0,0,0,0.14828216175765133,2.8361482112747236,1.371059550993405
ZIK1_ZNF587B,ZIK1,ZNF587B,0,0,0,0.11632746254300597,-1.9352179584440283,-0.8109102027097599
FOXB2_FOXI2,FOXB2,FOXI2,0,0,0,0.048988151600106944,0.8001178434103547,0.3168696029834121
ZNF337_ZNF589,ZNF337,ZNF589,0,0,0,-0.15825458865666503,-1.455677338414861,-0.9799610981334255
OR56B1_OR56B4,OR56B1,OR56B4,0,0,0,,,
HOXA6_HOXD4,HOXA6,HOXD4,0,0,0,,,
ARHGAP15_ARHGAP9,ARHGAP15,ARHGAP9,0,0,0,-0.10629074694758625,-2.1473063626914626,-0.8616145007348749
ZFP92_ZNF785,ZFP92,ZNF785,0,0,0,0.07790595069223742,1.6424495148835252,0.6319522750729776
NR2E1_NR2E3,NR2E1,NR2E3,0,0,0,,,
H2AC1_H2AX,H2AC1,H2AX,0,0,0,,,
LAMB2_LAMC3,LAMB2,LAMC3,0,0,0,-0.051303771950557964,1.6519669079718196,-0.48336706117228595
SLC22A10_SLC22A3,SLC22A10,SLC22A3,0,0,0,0.03827378678173382,0.7175924450221709,0.3403635620275606
GPR171_P2RY14,GPR171,P2RY14,0,0,0,0.1293993223111827,1.4115651078996665,0.7710555700448763
KCNB1_KCNV2,KCNB1,KCNV2,0,0,0,0.2261804657792353,1.7344204456255632,1.140150359248629
GRID2_GRIK5,GRID2,GRIK5,0,0,0,0.046974786787424075,1.754252470066232,0.5286549742767964
CRYBA1_CRYBA2,CRYBA1,CRYBA2,0,0,0,,,
OR2J1_OR2Y1,OR2J1,OR2Y1,0,0,0,0.01118807546119966,0.21794424751019392,0.09715775158848455
LRRC24_TPBG,LRRC24,TPBG,0,0,0,-0.07477680017544086,-1.904881018705602,-0.8436540683081641
H1-1_H1-3,H1-1,H1-3,0,0,0,-0.027895814122552723,-0.5610987014051276,-0.18673271146922496
SLC2A11_SLC2A3,SLC2A11,SLC2A3,0,0,0,-0.09484139665752508,-2.1369023571476027,-0.812510834999572
CERCAM_COLGALT1,CERCAM,COLGALT1,0,0,0,0.03581110869941889,1.3938550672427412,0.4408826925310587
COL4A1_COL4A2,COL4A1,COL4A2,0,0,0,0.04909129748835617,1.1925008972808158,-0.48166889201235635
OR2T12_OR2T35,OR2T12,OR2T35,0,0,0,-0.029902236044435343,-0.6837286590448639,-0.24907332186084266
SLC38A5_SLC38A6,SLC38A5,SLC38A6,0,0,0,0.12738461658363795,1.6109637960916499,0.9673508100671935
NEK11_NEK7,NEK11,NEK7,0,0,0,-0.09814587012752451,-4.766428053102341,-0.7170511777015108
CYP17A1_CYP1A1,CYP17A1,CYP1A1,0,0,0,-0.0793319568322553,-1.2571132592479235,-0.637989675835902
ABHD13_ABHD17B,ABHD13,ABHD17B,0,0,0,-0.11590752326383008,-2.6187085534613113,-0.6623259547692659
OR1N1_OR1S2,OR1N1,OR1S2,0,0,0,-0.08332067501654739,-2.20388726403166,-1.0357187389261289
N4BP2L1_N4BP2L2,N4BP2L1,N4BP2L2,0,0,0,-0.08529671121855771,-1.5588678924330384,-0.8268674312702277
SEMA3E_SEMA4A,SEMA3E,SEMA4A,0,0,0,-0.05862541554523824,-1.455182227373875,-0.5358781992498274
GPX2_GPX7,GPX2,GPX7,0,0,0,,,
CNTNAP4_NRXN3,CNTNAP4,NRXN3,0,0,0,-0.15065991305885307,5.921183559804801,1.9190220360544705
SLC25A10_UCP3,SLC25A10,UCP3,0,0,0,0.16747732272922344,-2.2115736946991356,-1.2232589769715514
ACTC1_ACTL7B,ACTC1,ACTL7B,0,0,0,-0.14858617045804098,1.9665046788602434,-0.5949169914280168
CLEC12B_CLEC1B,CLEC12B,CLEC1B,0,0,0,-0.037055340473430745,-0.3944516657622965,-0.2650410671457056
SERPINB1_SERPINB2,SERPINB1,SERPINB2,0,0,0,0.0874151025349032,1.2730827370638098,0.7064944996843092
GRM2_GRM8,GRM2,GRM8,0,0,0,-0.12994866293326177,3.806873252654916,1.0179547902164858
SMAD1_SMAD7,SMAD1,SMAD7,0,0,0,,,
OR6K2_OR6K6,OR6K2,OR6K6,0,0,0,-0.08050875758272222,-2.270515871533363,-0.8400351792820029
BCAS4_BLOC1S4,BCAS4,BLOC1S4,0,0,0,,,
HMX2_NKX3-1,HMX2,NKX3-1,0,0,0,-0.09168429894375521,-1.5305502585370423,-0.9404973977897166
APOH_CFH,APOH,CFH,0,0,0,-0.06506285695744332,1.7129017182821946,0.5979522469161044
ITGB1_ITGB3,ITGB1,ITGB3,0,0,0,0.27605391045054806,1.8736993163012545,1.024286048941529
H2BC15_H2BW2,H2BC15,H2BW2,0,0,0,,,
H2BC15_H2BC5,H2BC15,H2BC5,0,0,0,,,
IRF1_IRF6,IRF1,IRF6,0,0,0,-0.12650995997527212,-4.073215046556764,-1.4706050653588398
FRZB_FZD6,FRZB,FZD6,0,0,0,-0.1411123739665163,-2.3051817409972175,-1.3836846020915679
EHD2_EHD4,EHD2,EHD4,0,0,0,-0.2268025473162843,-2.8100679510898896,-1.6345150556195938
NUAK2_PRKAA1,NUAK2,PRKAA1,0,0,0,0.10670103505727921,-2.0438969355664973,0.7013003461942909
WWC2_WWC3,WWC2,WWC3,0,0,0,0.06631446563511105,2.266294597243561,0.7873997828960284
EYS_NOTCH1,EYS,NOTCH1,0,0,0,-0.12284442387352257,1.9066658393338516,-0.9237691581719901
TAS2R3_TAS2R9,TAS2R3,TAS2R9,0,0,0,0.03044070474986768,1.0564764021964848,0.375007732744645
ZKSCAN8_ZSCAN12,ZKSCAN8,ZSCAN12,0,0,0,-0.07261334626339284,-0.8677919084936766,-0.5303066227525994
THBS1_THBS3,THBS1,THBS3,0,0,0,0.1732136959423415,3.360344282943523,1.5524935957043833
CD300A_CD300E,CD300A,CD300E,0,0,0,0.058433795363041066,0.700340225768882,0.4391718749298814
ABCB10_ABCB9,ABCB10,ABCB9,0,0,0,-0.21868848555919124,-3.1278207036661643,-1.26343285791104
IGFBP7_IGFBPL1,IGFBP7,IGFBPL1,0,0,0,-0.018655774027753563,-0.4072683543204675,-0.1332850647035414
P2RX1_P2RX5,P2RX1,P2RX5,0,0,0,,,
OR2AK2_OR2L2,OR2AK2,OR2L2,0,0,0,-0.0026362985670996333,-0.03869556215620472,-0.02231199099092278
ASIC3_ASIC5,ASIC3,ASIC5,0,0,0,0.0444889647471375,-1.1302044408545742,0.47928068420802006
ACAN_HAPLN4,ACAN,HAPLN4,0,0,0,-0.1262056281396645,-2.5261925747142495,-1.1081635741699603
DAB2IP_RASAL1,DAB2IP,RASAL1,0,0,0,-0.20135827408810553,3.6827759739432318,-1.3566314970789963
FBLIM1_LIMD1,FBLIM1,LIMD1,0,0,0,0.34001489741161645,4.075049923931924,2.3891772167895984
HES1_HES2,HES1,HES2,0,0,0,,,
BTBD2_BTBD3,BTBD2,BTBD3,0,0,0,-0.01902186619981356,-0.20917800784167687,-0.11617215637100463
INSRR_LTK,INSRR,LTK,0,0,0,0.15898839817724467,2.989748959643438,1.0800505098040725
OR2G3_OR2W1,OR2G3,OR2W1,0,0,0,-0.043396917058611345,-0.538018297305493,-0.2758353779123716
POU3F3_POU4F1,POU3F3,POU4F1,0,0,0,0.1263013179794105,1.956005118795333,-0.9120700409660086
ARHGEF19_NGEF,ARHGEF19,NGEF,0,0,0,-0.06471210568941223,-1.511088633008083,-0.5906470487801493
F12_MST1,F12,MST1,0,0,0,0.047095112902016685,1.0981082215143576,0.46855374605694416
SMYD2_SMYD3,SMYD2,SMYD3,0,0,0,0.06566082260815852,0.6788181853004391,0.33640079497679165
KLF10_SP5,KLF10,SP5,0,0,0,-0.22444750646266715,-2.165116816711946,-1.1640831065142996
HLA-DMB_HLA-DPB1,HLA-DMB,HLA-DPB1,0,0,0,,,
ANGPTL6_FGL1,ANGPTL6,FGL1,0,0,0,0.06435722503961055,2.364723891867996,0.43434638408951826
DUSP5_DUSP9,DUSP5,DUSP9,0,0,0,-0.04560826333173631,-1.0815759418703674,-0.5255473391515676
DNAH17_DNAH7,DNAH17,DNAH7,0,0,0,0.06339894308553491,2.5700451554711066,0.49771625651231033
KIR3DL1_LILRB3,KIR3DL1,LILRB3,0,0,0,0.17651680068218967,3.0038516952870213,1.2788906676275729
BHLHA15_NEUROD1,BHLHA15,NEUROD1,0,0,0,-0.10705427011084728,-1.002389315221706,-0.5134048808013822
NPM1_NPM3,NPM1,NPM3,0,0,0,,,
S100A4_S100A5,S100A4,S100A5,0,0,0,,,
FOXB2_FOXE1,FOXB2,FOXE1,0,0,0,-0.04197402169991091,-1.259463576334612,-0.4214164426803879
DUOX1_NOX3,DUOX1,NOX3,0,0,0,-0.10359815460762567,-1.3982417111884948,-0.6190200399370499
ZNF570_ZNF582,ZNF570,ZNF582,0,0,0,0.09852068978605394,2.183755488816208,0.8863511875299321
ZNF10_ZNF180,ZNF10,ZNF180,0,0,0,-0.20411708349969793,-1.7029570176744677,-0.947037687432815
OR6C3_OR6C74,OR6C3,OR6C74,0,0,0,-0.052883577520358556,-0.8457265783994486,-0.41158656819293526
THBS2_THBS4,THBS2,THBS4,0,0,0,-0.11058885628599363,4.212289391831737,1.1512214867473192
FOXF1_FOXG1,FOXF1,FOXG1,0,0,0,0.10811631332135571,-2.723626091338002,-1.4468663506867883
AKR7A2_KCNAB1,AKR7A2,KCNAB1,0,0,0,-0.06377471302464983,-2.172939175698935,-0.7050007218897782
CYP2A13_CYP2E1,CYP2A13,CYP2E1,0,0,0,0.1689678525000422,3.5773039205389217,1.2503130675516205
EMX1_NKX6-2,EMX1,NKX6-2,0,0,0,0.09654400150788153,4.026684206360804,1.0105278374110775
MAGEB10_MAGEL2,MAGEB10,MAGEL2,0,0,0,-0.1446767356906228,-2.068669528038824,-1.0588088562808713
TUBB1_TUBB2B,TUBB1,TUBB2B,0,0,0,0.23323053625392476,1.410560815958294,0.9670206742580005
LHX1_LHX9,LHX1,LHX9,0,0,0,-0.05994144283332636,-2.604409099503325,-0.5235600432613058
CMKLR1_GPR33,CMKLR1,GPR33,0,0,0,,,
KRT73_KRT85,KRT73,KRT85,0,0,0,0.09803765238320347,1.7350439769593906,0.8281394173562217
SLC5A2_SLC5A3,SLC5A2,SLC5A3,0,0,0,-0.2938173109456216,-3.015252570200886,-1.7632585840746902
SYTL4_SYTL5,SYTL4,SYTL5,0,0,0,-0.10478092833989319,-2.915133548283901,-1.1401701757352118
LMNB2_NEFM,LMNB2,NEFM,0,0,0,-0.15774345782047708,-2.35806180747216,-0.8921795575833492
OR10G6_OR10G9,OR10G6,OR10G9,0,0,0,,,
OR13C4_OR13C9,OR13C4,OR13C9,0,0,0,0.05902521715462384,1.1479918309784771,0.5899742016532635
ANKRD24_UACA,ANKRD24,UACA,0,0,0,-0.0696628416872937,1.0594017227236376,0.4806343213501834
PRSS27_PRSS38,PRSS27,PRSS38,0,0,0,0.06365048592229233,0.702881597996466,0.3785705570361468
TTLL3_TTLL8,TTLL3,TTLL8,0,0,0,-0.028938156799866138,-0.9951395944393817,-0.3717917169067
RAB40A_RAB43,RAB40A,RAB43,0,0,0,-0.02464336895454286,-0.6171005007071801,-0.2415770692997794
ANXA13_ANXA7,ANXA13,ANXA7,0,0,0,-0.06605539211102446,-0.973095734615707,-0.5223031134705703
CD209_FCER2,CD209,FCER2,0,0,0,,,
CNTN2_NRCAM,CNTN2,NRCAM,0,0,0,-0.08142270715220923,-1.4037004396030146,-0.8370667037749684
ZNF772_ZNF773,ZNF772,ZNF773,0,0,0,-0.047546223070171194,0.41102975954482684,-0.23173287872819254
NOTCH3_SNED1,NOTCH3,SNED1,0,0,0,-0.16241426733626438,2.2198880113211654,-0.91071945597239
ZNF263_ZSCAN25,ZNF263,ZSCAN25,0,0,0,-0.07772179583770546,1.0573503663919692,-0.4978665482047376
CHST2_CHST5,CHST2,CHST5,0,0,0,0.11580647433307001,4.151583555616481,1.1105344111707742
ZFP3_ZNF30,ZFP3,ZNF30,0,0,0,0.12400971273061955,0.9609396802632474,0.6986734244009387
LINGO2_LINGO4,LINGO2,LINGO4,0,0,0,0.24640060025853436,2.6215312406890035,1.737205204369773
ARSD_ARSH,ARSD,ARSH,0,0,0,-0.0628318546570875,-2.4700954583432333,-0.8136825221844176
MOB1A_MOB3C,MOB1A,MOB3C,0,0,0,-0.03946554906515829,-0.9335085762127043,-0.3999064504562883
DCAF12_DCAF12L2,DCAF12,DCAF12L2,0,0,0,-0.1646969887530819,-1.492534703994848,-0.994895099917707
ZNF141_ZNF676,ZNF141,ZNF676,0,0,0,-0.053139472555770575,2.344074375533027,-0.6092966292366583
ZNF595_ZNF716,ZNF595,ZNF716,0,0,0,,,
NPFFR1_NPY4R,NPFFR1,NPY4R,0,0,0,,,
ADRA2B_HTR6,ADRA2B,HTR6,0,0,0,-0.1535073106531015,-2.6906452276152293,-1.1478170024043812
ZNF215_ZNF483,ZNF215,ZNF483,0,0,0,0.06017506280510071,2.666881644177299,0.8047884884879459
H2AC17_H2AX,H2AC17,H2AX,0,0,0,,,
SLC12A1_SLC12A2,SLC12A1,SLC12A2,0,0,0,-0.21013389689931414,-5.736054063487692,-1.8193647401660236
COL1A2_COL5A1,COL1A2,COL5A1,0,0,0,0.1096483923480074,2.9619483464214276,0.9486122028487837
IFNA4_IFNK,IFNA4,IFNK,0,0,0,-0.025669427265395672,-0.7327123043549522,-0.3469552912625683
TAGLN2_TAGLN3,TAGLN2,TAGLN3,0,0,0,-0.0929536637691088,-1.42218839934522,-0.639184036268573
ANGEL1_CNOT6L,ANGEL1,CNOT6L,0,0,0,-0.16316083689459995,-1.2318977733175587,-0.7056620996762486
ADAMTS16_ADAMTS3,ADAMTS16,ADAMTS3,0,0,0,0.1312880598326317,-1.9583660574182844,-0.9342098595647863
ZNF564_ZNF823,ZNF564,ZNF823,0,0,0,0.18007268673360236,3.2986156965231546,1.158028123816293
NPBWR2_SSTR3,NPBWR2,SSTR3,0,0,0,-0.1088875866540783,-1.5216015679447685,-0.9236889500547875
ARHGAP4_SRGAP2C,ARHGAP4,SRGAP2C,0,0,0,,,
DMRT3_DMRTC2,DMRT3,DMRTC2,0,0,0,0.263845827846564,2.6291142883904386,1.624025646665397
TUBB3_TUBB4A,TUBB3,TUBB4A,0,0,0,0.32013221790378144,9.863692784569924,1.857849510061361
CHST5_CHST7,CHST5,CHST7,0,0,0,0.1896851867262073,1.1738770333847173,0.8952326395983835
ASIC1_ASIC5,ASIC1,ASIC5,0,0,0,-0.05795579732813594,0.29624046609417753,-0.1908531370906154
ZNF141_ZNF727,ZNF141,ZNF727,0,0,0,0.2081043380880526,2.0970387576028493,1.3403453393531166
ZNF263_ZNF496,ZNF263,ZNF496,0,0,0,-0.09663138674469338,2.2709972944847365,0.9867407361019317
MAGEB1_MAGED2,MAGEB1,MAGED2,0,0,0,0.05882890667957533,1.0111103875564462,0.5105315464367373
INSYN1_PRR16,INSYN1,PRR16,0,0,0,0.032347070296828255,0.566428191539379,0.33381672578677224
SLC5A1_SLC5A8,SLC5A1,SLC5A8,0,0,0,-0.17286397577596777,-2.831609947383284,-1.2023935872371314
OR2AG1_OR2V1,OR2AG1,OR2V1,0,0,0,0.04854064419605403,1.7795203346300719,0.5837020853481797
NXPH1_NXPH4,NXPH1,NXPH4,0,0,0,0.09343895452444678,1.352307974918357,0.6574268094417882
TRPM2_TRPM5,TRPM2,TRPM5,0,0,0,0.12386268014242473,6.224378558287156,1.379000917607777
ARMCX3_ARMCX6,ARMCX3,ARMCX6,0,0,0,0.07843544223369817,0.7841193703286721,0.3591369814022169
CST4_CST7,CST4,CST7,0,0,0,0.10206189779198176,1.6312952606625213,0.8637620511317555
SLC5A10_SLC5A8,SLC5A10,SLC5A8,0,0,0,-0.04455766752674421,-0.6632126135714829,-0.3459594303663232
RAB11A_RAB42,RAB11A,RAB42,0,0,0,0.14575733877201089,1.2005593678511093,0.5662457905182615
KIF13A_KIF17,KIF13A,KIF17,0,0,0,0.09140757657101324,2.1312378473688147,0.8383875149594409
FADS2_FADS3,FADS2,FADS3,0,0,0,0.07680662600708604,1.32592477657552,0.5933204076891411
OR1F1_OR1M1,OR1F1,OR1M1,0,0,0,-0.007577837128527144,-0.09763311784526528,-0.05853049443702045
KRTAP9-6_KRTAP9-8,KRTAP9-6,KRTAP9-8,0,0,0,0.09481008613954726,-1.8914857882420664,1.0188458149079358
GNG14_GNG3,GNG14,GNG3,0,0,0,,,
SH3GL1_SH3GL3,SH3GL1,SH3GL3,0,0,0,0.03366116008187782,-0.3633191477448806,0.20505568407141958
SPINT2_SPINT3,SPINT2,SPINT3,0,0,0,-0.13012413091008554,-2.7544705569053534,-1.013803891192977
CA1_CA5A,CA1,CA5A,0,0,0,-0.13053674757877437,-0.7283028382910924,-0.5259277711992816
ZFP82_ZNF829,ZFP82,ZNF829,0,0,0,-0.09967066600753047,-1.4871635640063017,-0.7451375512164982
SIGLEC12_SIGLEC9,SIGLEC12,SIGLEC9,0,0,0,-0.10758142750215434,-4.619965248042343,-1.2708957725017604
KDELR2_KDELR3,KDELR2,KDELR3,0,0,0,,,
PKMYT1_WEE2,PKMYT1,WEE2,0,0,0,0.25506690024790524,-3.214757034377761,-1.2872636432697264
ZNF444_ZSCAN18,ZNF444,ZSCAN18,0,0,0,-0.09784758548135086,-1.597590162885318,-0.918389057748549
OR10A7_OR10C1,OR10A7,OR10C1,0,0,0,0.11132441948991748,2.15729035729051,-0.8631448632561283
PDCL_PDCL2,PDCL,PDCL2,0,0,0,,,
SCN5A_SCN8A,SCN5A,SCN8A,0,0,0,0.1009111461730466,2.36673663806972,0.7998380587900638
PLCB4_PLCL2,PLCB4,PLCL2,0,0,0,0.11794626528270359,2.392876462154305,0.9263782870359945
SEMA3A_SEMA4C,SEMA3A,SEMA4C,0,0,0,-0.17914845283820718,2.9780325066197006,0.900272907103443
KIR3DL3_LILRA1,KIR3DL3,LILRA1,0,0,0,-0.11892975541108713,-4.856565858685473,-1.4162916974370527
DLL4_NOTCH1,DLL4,NOTCH1,0,0,0,0.08783113354491993,-1.6833786858753967,-0.6606418026955215
CELF1_CELF3,CELF1,CELF3,0,0,0,-0.1563982867387093,-1.427530346231213,-0.8277421730153091
ZNF700_ZNF878,ZNF700,ZNF878,0,0,0,-0.09095095148432124,4.219615689134915,0.9327539047015624
NLRP3_NLRP8,NLRP3,NLRP8,0,0,0,-0.07827578018091605,-2.335963621457334,-0.8809062762334847
TAS2R19_TAS2R41,TAS2R19,TAS2R41,0,0,0,-0.18309094108037133,-2.5652107364946284,-1.5378940830561905
DNAJB6_DNAJC5,DNAJB6,DNAJC5,0,0,0,0.09496923567384467,3.204280094566698,0.8601979765464074
ALDH1A2_ALDH1B1,ALDH1A2,ALDH1B1,0,0,0,-0.11979661306103646,-5.166232921336337,-1.0720706471153651
OR10K2_OR10T2,OR10K2,OR10T2,0,0,0,-0.0767158098688721,-1.9139901731656708,-0.6845116126793489
GLI3_GLIS3,GLI3,GLIS3,0,0,0,-0.1905951384710101,2.7922147466612386,-0.9779715179236387
