pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,dd_min3,abs_dd,max_abs_mean_chronos,min_abs_mean_chronos,mrna_coexpression
F7_F9,F7,F9,0,0,0,0.1033740676486502,0.1033740676486502,0.04156620043834457,0.01824035368614755,0.17703741081348104
CNKSR2_CNKSR3,CNKSR2,CNKSR3,0,0,0,0.0918246167287119,0.0918246167287119,0.12843920688525517,0.02929169945274691,0.14791181981402013
OLFM3_OLFML1,OLFM3,OLFML1,0,0,0,-0.1500152791405021,0.1500152791405021,0.08245746921802417,0.017496164989514347,0.07016547549045325
SOX10_SRY,SOX10,SRY,0,0,0,-0.1054189495707028,0.1054189495707028,0.3940828482083203,0.38717126302997207,-0.03335809681329877
DMBT1_PRSS12,DMBT1,PRSS12,0,0,0,0.1456228355218738,0.1456228355218738,0.030424327712436115,0.02712428581783665,0.0752699266490779
KRT33B_KRT34,KRT33B,KRT34,0,0,0,0.099556492859073,0.099556492859073,0.02821397397961561,0.011127441374319216,0.6917440229388225
ZNF732_ZNF85,ZNF732,ZNF85,0,0,0,-0.1226173782308897,0.1226173782308897,0.21180706870380395,0.07616945017019418,0.33561659161210183
OR4B1_OR4E1,OR4B1,OR4E1,0,0,0,0.0148523677969852,0.0148523677969852,0.4074883861273472,0.16368621263132632,-0.007257505397075932
ZNF700_ZNF799,ZNF700,ZNF799,0,0,0,-0.1005814207581811,0.1005814207581811,0.12512069529062994,0.05781912641328614,0.5152292058610333
KCNMB1_KCNMB4,KCNMB1,KCNMB4,0,0,0,0.1057603451930217,0.1057603451930217,0.21713813117740505,0.07231978168758749,-0.010304759426327853
EML3_EML4,EML3,EML4,0,0,0,0.1042765516210513,0.1042765516210513,0.09392282602097787,0.07228119974661362,0.06730371914310475
MAP4K2_SLK,MAP4K2,SLK,0,0,0,-0.0900975324919047,0.0900975324919047,0.14914100660328694,0.06368220691858412,0.014664545812378743
GRIK2_GRIK4,GRIK2,GRIK4,0,0,0,-0.2025656295783197,0.2025656295783197,0.15289120361373418,0.05220137886847305,0.16016574360260444
ARFGEF1_CYTH4,ARFGEF1,CYTH4,0,0,0,0.0895870820942427,0.0895870820942427,0.09799573207392973,0.07394659629317504,-0.022054686937819003
MYO19_MYO3B,MYO19,MYO3B,0,0,0,-0.1067871715329737,0.1067871715329737,0.1351281163692344,0.07873478094253164,0.007912324527681626
CHRNB2_CHRNB4,CHRNB2,CHRNB4,0,0,0,-0.1531818766163423,0.1531818766163423,0.07421281300203833,0.03462237563438633,0.47098283245750916
TRIM22_TRIM4,TRIM22,TRIM4,0,0,0,-0.0149653412512132,0.0149653412512132,0.03128948257018087,0.0168717966643392,0.05004765428416706
OR4D5_OR4D6,OR4D5,OR4D6,0,0,0,0.0388896220281255,0.0388896220281255,0.18851554639151324,0.09031178441047523,0.03713297308726764
MCHR1_OPRD1,MCHR1,OPRD1,0,0,0,0.0741421765059979,0.0741421765059979,0.08197944968473897,0.054082440925064965,0.2152818718760271
GFRA1_GFRA4,GFRA1,GFRA4,0,0,0,-0.0755002333298065,0.0755002333298065,0.0269642827066878,0.011933175761121045,-0.004341346792268322
FGF11_FGF7,FGF11,FGF7,0,0,0,0.052277700261071,0.052277700261071,0.07816137995752971,0.05619634855602568,-0.07915665179778676
MAGEA8_MAGEB3,MAGEA8,MAGEB3,0,0,0,0.0844241388215669,0.0844241388215669,0.05403917106818277,0.031111195293907445,0.03700959494611731
HOXA5_HOXB8,HOXA5,HOXB8,0,0,0,0.0876082528643642,0.0876082528643642,0.16924232518080962,0.08965300687871863,0.3346125670761457
RAP1GAP2_SIPA1L3,RAP1GAP2,SIPA1L3,0,0,0,0.0969646796164166,0.0969646796164166,0.14079787450733622,0.013365480563284547,0.3461165718029982
LILRB4_LILRB5,LILRB4,LILRB5,0,0,0,-0.0594429157046151,0.0594429157046151,0.025413096219145295,0.009758894065356906,0.07438076700893109
ZNF724_ZNF93,ZNF724,ZNF93,0,0,0,-0.3190175890709176,0.3190175890709176,0.07251912908289052,0.020465311266108826,0.6137035961754227
BPI_LBP,BPI,LBP,0,0,0,-0.1458406839876119,0.1458406839876119,0.05396109776381616,0.016521222001941695,0.039066059211571795
DLK2_DNER,DLK2,DNER,0,0,0,0.0797796959289277,0.0797796959289277,0.09314894736663525,0.0737282890386108,0.07218282486572707
SMAD2_SMAD9,SMAD2,SMAD9,0,0,0,-0.0759552302376981,0.0759552302376981,0.025158727372111635,0.006727014494395011,0.20352543353797292
ZNF559_ZNF562,ZNF559,ZNF562,0,0,0,-0.074050818167746,0.074050818167746,0.12048636025282572,0.012770870323260373,0.32521867334271587
ZNF506_ZNF626,ZNF506,ZNF626,0,0,0,0.2597500193615988,0.2597500193615988,0.2609313961612844,0.1299628474133244,0.41837324852068847
PRAMEF11_PRAMEF20,PRAMEF11,PRAMEF20,0,0,0,0.0836159332902043,0.0836159332902043,0.2565497277585208,0.019120279760132145,0.276333046408304
HIP1_TLN2,HIP1,TLN2,0,0,0,-0.1242899048956929,0.1242899048956929,0.0611194527521722,0.026666885628912868,0.3000369758951011
ANKRD16_FEM1A,ANKRD16,FEM1A,0,0,0,-0.0439101094818063,0.0439101094818063,0.19415687369288348,0.004255177168761422,0.4989743894312503
AP1M2_AP3M2,AP1M2,AP3M2,0,0,0,0.0035616044965523,0.0035616044965523,0.16199894474935628,0.0517158163574658,-0.12707013228120814
OR2C3_OR2Y1,OR2C3,OR2Y1,0,0,0,-0.0649262824565752,0.0649262824565752,0.13580428426277535,0.040469371100199235,0.09447510422737876
ZNF430_ZNF727,ZNF430,ZNF727,0,0,0,-0.1249958346713971,0.1249958346713971,0.10047275413797518,0.009493826459859286,0.19431232473169482
HHEX_LBX2,HHEX,LBX2,0,0,0,-0.097256866856735,0.097256866856735,0.06008144772744704,0.008904694814378441,0.09778163406276781
C1QTNF9B_COL10A1,C1QTNF9B,COL10A1,0,0,0,-0.1051380070878718,0.1051380070878718,0.2074786636147801,0.12831200064331477,-0.0032484279374082486
HLX_LBX2,HLX,LBX2,0,0,0,0.045765305345183,0.045765305345183,0.008904694814378441,0.005495089487445589,0.03718333359280608
LDLR_LRP8,LDLR,LRP8,0,0,0,-0.0621166076015139,0.0621166076015139,0.22473744201974785,0.17898692877815725,0.21203482303388327
ZNF223_ZNF234,ZNF223,ZNF234,0,0,0,0.1405039698450434,0.1405039698450434,0.10586389026407728,0.034765847273549595,0.636843037650783
ZNF107_ZNF99,ZNF107,ZNF99,0,0,0,0.1698894803256773,0.1698894803256773,0.09088815260116398,0.03905446477091822,0.10488333499999121
GUCY1A1_GUCY1A2,GUCY1A1,GUCY1A2,0,0,0,0.0817466640457219,0.0817466640457219,0.15278154026519997,0.09450965276893675,0.13780880232602036
ZNF594_ZNF808,ZNF594,ZNF808,0,0,0,0.1659411645380324,0.1659411645380324,0.06474504053985965,0.015852690506093094,0.36801995781660063
ZNF397_ZSCAN16,ZNF397,ZSCAN16,0,0,0,-0.0155342221306799,0.0155342221306799,0.04231416737830643,0.03591599670920577,0.27159893740015406
AADACL3_NCEH1,AADACL3,NCEH1,0,0,0,0.1124202316235686,0.1124202316235686,0.04296652193624052,0.02881941311277604,0.02915821183744973
HRAS_REM2,HRAS,REM2,0,0,0,0.0758103827915502,0.0758103827915502,0.18553110818985608,0.0101704840388655,0.019649006169780374
PDE1A_PDE7B,PDE1A,PDE7B,0,0,0,-0.1139929122551014,0.1139929122551014,0.09804331386470042,0.024564172780825594,0.24174054599940803
OR5H14_OR5H15,OR5H14,OR5H15,0,0,0,0.0533685402029339,0.0533685402029339,0.10455958051161106,0.09601087979290004,0.7515642778781153
ZNF439_ZNF878,ZNF439,ZNF878,0,0,0,-0.1878983594429355,0.1878983594429355,0.08841090356855952,0.00036340648520456184,0.5284111836515033
TSSK2_TSSK4,TSSK2,TSSK4,0,0,0,-0.2541046254104809,0.2541046254104809,0.23488988624898638,0.04248432806343422,0.3394678918121817
MYO10_MYO15A,MYO10,MYO15A,0,0,0,0.125966582415589,0.125966582415589,0.1960499153675385,0.052892020894249096,0.006347686488832428
SLC5A11_SLC5A3,SLC5A11,SLC5A3,0,0,0,0.1227493994163688,0.1227493994163688,0.16305764928295657,0.004947060950388363,0.011834028136296028
OR4K17_OR4K2,OR4K17,OR4K2,0,0,0,0.0518827316443879,0.0518827316443879,0.05665017543211788,0.02891034227151684,0.8260215529065325
H2AC16_MACROH2A2,H2AC16,MACROH2A2,0,0,0,-0.1791798135675087,0.1791798135675087,0.33352713838685044,0.1821050842041249,-0.03598987285719748
ZNF135_ZNF16,ZNF135,ZNF16,0,0,0,-0.0832914601664787,0.0832914601664787,0.03803756332444595,0.03327271261039056,0.16640610186935642
CP_HEPH,CP,HEPH,0,0,0,-0.204056403876797,0.204056403876797,0.11534779791567601,0.08582919451610457,-0.0937253184266518
SCN8A_SCN9A,SCN8A,SCN9A,0,0,0,0.1678644046707441,0.1678644046707441,0.13006542674562108,0.031140330805886282,0.3634095491098653
HOXC4_HOXC5,HOXC4,HOXC5,0,0,0,-0.1492913836311059,0.1492913836311059,0.19511443897455163,0.17317704823781732,0.5533154518128738
ZNF433_ZNF799,ZNF433,ZNF799,0,0,0,0.109876202588025,0.109876202588025,0.12512069529062994,0.01707475280277616,0.41543826268277956
ANO2_ANO9,ANO2,ANO9,0,0,0,0.1191640166219528,0.1191640166219528,0.07816477853762038,0.07706842077613336,0.0044907825847619294
HTR3A_HTR3E,HTR3A,HTR3E,0,0,0,0.1126936361652872,0.1126936361652872,0.14951028931549754,0.023767336632259554,-0.015477841224738793
MAGEA10_MAGEA4,MAGEA10,MAGEA4,0,0,0,-0.0814696130239701,0.0814696130239701,0.07633884369882138,0.06785596602336817,0.5205817531233865
ZNF700_ZNF763,ZNF700,ZNF763,0,0,0,0.1497617994813386,0.1497617994813386,0.05781912641328614,0.031026475365797227,0.5255103084578961
ZNF177_ZNF558,ZNF177,ZNF558,0,0,0,-0.0291402912937387,0.0291402912937387,0.012582915391589736,0.01083111460613214,0.37113136413828857
MTFR1_MTFR1L,MTFR1,MTFR1L,0,0,0,-0.1296498350127907,0.1296498350127907,0.07594525691594267,0.027466003482493086,0.146134053360447
ZNF20_ZNF763,ZNF20,ZNF763,0,0,0,-0.1469224920837323,0.1469224920837323,0.042804372720585314,0.031026475365797227,0.4059263232384856
FZD1_FZD6,FZD1,FZD6,0,0,0,-0.1364736450594782,0.1364736450594782,0.1289402421527317,0.006120766144292407,0.21362659175458207
ZNF506_ZNF675,ZNF506,ZNF675,0,0,0,-0.1098900985288782,0.1098900985288782,0.1299628474133244,0.06239484360303833,0.4329583763696788
XK_XKRX,XK,XKRX,0,0,0,0.0110645712883288,0.0110645712883288,0.07344433356391637,0.04961382196709186,0.19187605183662432
RGS14_RGS19,RGS14,RGS19,0,0,0,0.2277339333307932,0.2277339333307932,0.02521108088098792,0.02340008321823314,0.2998258568772033
ERBIN_LRRC39,ERBIN,LRRC39,0,0,0,-0.1357905705668141,0.1357905705668141,0.08610116983140174,0.045314533428782645,0.04515726993245139
COL11A2_COL1A1,COL11A2,COL1A1,0,0,0,0.181464903730824,0.181464903730824,0.08547132090602315,0.02362467604415173,0.007882685807096257
ZNF136_ZNF670,ZNF136,ZNF670,0,0,0,0.1844701670607514,0.1844701670607514,0.14097397701577283,0.01409114188884264,0.5179763380349203
TAS2R4_TAS2R43,TAS2R4,TAS2R43,0,0,0,0.0658072516203041,0.0658072516203041,0.0071320982178570864,0.004782935926797578,0.28586264957168844
ELOVL2_ELOVL7,ELOVL2,ELOVL7,0,0,0,-0.1849783581265076,0.1849783581265076,0.09580984869774241,0.05166829503203134,0.026543156230142074
BDH2_HSD17B8,BDH2,HSD17B8,0,0,0,0.0744266612446934,0.0744266612446934,0.15573899038775874,0.08772112692197671,-0.12343993637214887
SLC5A3_SLC5A9,SLC5A3,SLC5A9,0,0,0,-0.0914976940038533,0.0914976940038533,0.16305764928295657,0.08422407986550266,-0.021720237599856737
ZNF311_ZNF34,ZNF311,ZNF34,0,0,0,-0.1130750652434773,0.1130750652434773,0.12075955742241082,0.09371559886253256,-0.009736737044010383
ZNF18_ZNF496,ZNF18,ZNF496,0,0,0,-0.1229051977532713,0.1229051977532713,0.0766144953735638,0.020489158718065774,0.10932216995728142
LIN7A_LIN7B,LIN7A,LIN7B,0,0,0,-0.0411116231812187,0.0411116231812187,0.0478900448580595,0.0037626848410009964,0.22648853181824213
RIMS3_RIMS4,RIMS3,RIMS4,0,0,0,0.0623840232603503,0.0623840232603503,0.1157476076540912,0.0438564577515622,0.45471901020552885
EPB41L4B_FRMD5,EPB41L4B,FRMD5,0,0,0,-0.0672882077452684,0.0672882077452684,0.06109446437277316,0.0314723403890403,0.15259261161803367
CASP14_CASP9,CASP14,CASP9,0,0,0,-0.1206787343632059,0.1206787343632059,0.030053275788411337,0.02331380490058012,-0.05819923670816439
TPD52L1_TPD52L2,TPD52L1,TPD52L2,0,0,0,-0.2343181128567634,0.2343181128567634,0.09780818821512785,0.020155909852268613,0.3063200647506357
LHX5_LMO4,LHX5,LMO4,0,0,0,0.0840184550473249,0.0840184550473249,0.05799577194874253,0.05118482708358873,-0.07699890593761545
RAD51B_RAD51D,RAD51B,RAD51D,0,0,0,-0.0480930042037943,0.0480930042037943,0.7430223645431473,0.22306008217526327,0.33487586893697185
ZNF135_ZNF71,ZNF135,ZNF71,0,0,0,0.1099474112544989,0.1099474112544989,0.03327271261039056,0.013523590688005358,0.41938334394474386
SIGLEC14_SIGLEC5,SIGLEC14,SIGLEC5,0,0,0,-0.0271111081971618,0.0271111081971618,0.22369873842026725,0.1951081603002982,0.7639553889942285
SLCO1B1_SLCO4C1,SLCO1B1,SLCO4C1,0,0,0,-0.0931043660421145,0.0931043660421145,0.07947645175568512,0.005528731902016238,0.06867874585752383
HCRTR1_NPY1R,HCRTR1,NPY1R,0,0,0,0.0548478435780859,0.0548478435780859,0.22666852123657247,0.02365872354675939,0.04982372318775522
RAB3C_RASEF,RAB3C,RASEF,0,0,0,0.0598635002349251,0.0598635002349251,0.04393854302271067,0.03811338707264262,-0.0009858987166780873
SLC6A14_SLC6A7,SLC6A14,SLC6A7,0,0,0,0.0888093457239609,0.0888093457239609,0.08800286470898688,0.06633356452664672,0.04414464283410315
CDX4_HOXA7,CDX4,HOXA7,0,0,0,-0.1643029012966969,0.1643029012966969,0.09093580520064116,0.06134327475184016,-0.02066745402793908
KLHL13_KLHL14,KLHL13,KLHL14,0,0,0,0.0803314733220261,0.0803314733220261,0.0208413831592992,0.02051189644437714,0.08971037166098855
OR4D11_OR4D2,OR4D11,OR4D2,0,0,0,0.0725511533085931,0.0725511533085931,0.23591563602464022,0.0019500942848382856,0.609903223455007
SLC17A2_SLC17A5,SLC17A2,SLC17A5,0,0,0,-0.0863147585743441,0.0863147585743441,0.029035809871323006,0.02542031549935704,0.03785452132460302
ACTG1_ACTRT1,ACTG1,ACTRT1,0,0,0,-0.2870889845620413,0.2870889845620413,0.7809428109824934,0.09693865528869984,-0.036054386215580055
OR4C12_OR4C3,OR4C12,OR4C3,0,0,0,0.1523781595914206,0.1523781595914206,0.09257396435905307,0.06233304971754454,0.2173057124863772
CACNA1H_SCN1A,CACNA1H,SCN1A,0,0,0,0.1151571025535879,0.1151571025535879,0.02909805826128874,0.028077857616741822,0.20127214571099672
RAPGEF3_RASGEF1C,RAPGEF3,RASGEF1C,0,0,0,-0.0858773177836157,0.0858773177836157,0.044063912971356964,0.04036387639036112,-0.012514324201977595
MAGEB5_MAGEE2,MAGEB5,MAGEE2,0,0,0,0.0992963672049488,0.0992963672049488,0.08754941447859226,0.055237482645406996,-0.023819072104477517
FAM177A1_FAM177B,FAM177A1,FAM177B,0,0,0,-0.0870236063321771,0.0870236063321771,0.1038227347042631,0.025525741656097493,-0.01273514763887947
ZNF257_ZNF728,ZNF257,ZNF728,0,0,0,-0.0824504062799258,0.0824504062799258,0.10687483656140682,0.05532869497621555,0.4703553002954727
TSC22D1_TSC22D2,TSC22D1,TSC22D2,0,0,0,0.5754950228132264,0.5754950228132264,0.42823413012590894,0.0023040759215906185,0.2743036428700234
STAT2_STAT4,STAT2,STAT4,0,0,0,0.1256641987368003,0.1256641987368003,0.07659808846679982,0.006293401994034636,0.1714948809301121
TRIM58_TRIM6,TRIM58,TRIM6,0,0,0,-0.032615158256833,0.032615158256833,0.1165895258226131,0.03773250675704133,0.09137821552275661
MAP3K11_MAP3K20,MAP3K11,MAP3K20,0,0,0,-0.1782502991053729,0.1782502991053729,0.2667470932853389,0.07488043180386024,0.03412288647172247
ZNF43_ZNF99,ZNF43,ZNF99,0,0,0,-0.262548510880816,0.262548510880816,0.048460524520433694,0.03905446477091822,0.24032030558476683
FUT6_FUT9,FUT6,FUT9,0,0,0,0.0256174006842532,0.0256174006842532,0.11060598415144475,0.032109796877131655,0.048058245431478505
PTGER2_PTGER4,PTGER2,PTGER4,0,0,0,0.0845190376548118,0.0845190376548118,0.02330839719075425,0.012445785153819782,0.1867524165927124
OR51G2_OR51M1,OR51G2,OR51M1,0,0,0,-0.1224549049376411,0.1224549049376411,0.16086456714458255,0.04400545987955787,0.05807654039451606
CCDC120_INAVA,CCDC120,INAVA,0,0,0,0.0642959088403971,0.0642959088403971,0.06943779824690045,0.01341827329329404,0.5263247422986647
OR4C5_OR4C6,OR4C5,OR4C6,0,0,0,0.0785941578441808,0.0785941578441808,0.13075063454426844,0.01821341719097265,0.0001031164655639083
FUT11_FUT9,FUT11,FUT9,0,0,0,0.0265308568047778,0.0265308568047778,0.15997714705504204,0.11060598415144475,-0.10195964306063778
ZNF24_ZSCAN22,ZNF24,ZSCAN22,0,0,0,0.177964431152641,0.177964431152641,0.14326780519157972,0.02149131127399335,0.4539947786605835
MECR_VAT1L,MECR,VAT1L,0,0,0,-0.1777005693541348,0.1777005693541348,0.19448746884116475,0.04199951325940932,-0.04828816088146887
KRT2_KRT76,KRT2,KRT76,0,0,0,-0.2844261704046269,0.2844261704046269,0.0710961303419219,0.05840731257672778,0.1653144376255655
SLC4A1_SLC4A4,SLC4A1,SLC4A4,0,0,0,-0.1670868489271498,0.1670868489271498,0.11878254034865936,0.09548840953742965,-0.05582275314717844
BCAP29_BCAP31,BCAP29,BCAP31,0,0,0,-0.0159095715007903,0.0159095715007903,0.27788676516759436,0.04430587261150952,0.38087805050963547
HOXB8_HOXC4,HOXB8,HOXC4,0,0,0,-0.1107488079434806,0.1107488079434806,0.19511443897455163,0.16924232518080962,0.08186423874326552
ZNF44_ZNF878,ZNF44,ZNF878,0,0,0,0.0938622441815463,0.0938622441815463,0.07365914934234126,0.00036340648520456184,0.4927386528433896
RDH12_RDH13,RDH12,RDH13,0,0,0,0.0479823783706082,0.0479823783706082,0.11279246395813211,0.06393700552147584,0.09030835887625854
GUCA1C_KCNIP3,GUCA1C,KCNIP3,0,0,0,0.1465319851816446,0.1465319851816446,0.15258880038237332,0.02290471937106642,0.015236773009189688
ATP13A3_ATP13A4,ATP13A3,ATP13A4,0,0,0,0.0951379556622542,0.0951379556622542,0.019040092599351608,0.00445325461513678,-0.037671780507752446
LHX8_LHX9,LHX8,LHX9,0,0,0,-0.0624683204059766,0.0624683204059766,0.03992256280199118,0.006740454076307203,0.21599802495541967
SLC36A2_SLC36A3,SLC36A2,SLC36A3,0,0,0,-0.0522323095640817,0.0522323095640817,0.08834923685744892,0.06689466879666177,0.0077207598910204525
ZFP62_ZNF665,ZFP62,ZNF665,0,0,0,-0.1901677133230903,0.1901677133230903,0.08728750197779389,0.025012486956893308,0.02601568259152809
OR10A3_OR10P1,OR10A3,OR10P1,0,0,0,0.0353630515013213,0.0353630515013213,0.0953865863624966,0.03493743665975729,-0.006164790154662792
ZNF506_ZNF714,ZNF506,ZNF714,0,0,0,-0.1100475777657512,0.1100475777657512,0.1299628474133244,0.12756011463607766,0.2849325846446905
TRIM22_TRIM39,TRIM22,TRIM39,0,0,0,0.0745445885949275,0.0745445885949275,0.01944310218437922,0.0168717966643392,0.01129222883165811
CCN2_CCN6,CCN2,CCN6,0,0,0,-0.0783155033770303,0.0783155033770303,0.12129188825321346,0.045111015211678256,0.027995646722925364
EPB41L2_EPB41L5,EPB41L2,EPB41L5,0,0,0,0.1368007384778508,0.1368007384778508,0.0671761393567755,0.0016029487189821343,-0.058861006362110654
HIF3A_SIM2,HIF3A,SIM2,0,0,0,0.2203883951219456,0.2203883951219456,0.10094542633542206,0.0077106671801565356,0.06737849047155278
DLX4_DLX5,DLX4,DLX5,0,0,0,0.0762545920162462,0.0762545920162462,0.11039695432544928,0.009566067264764706,0.23782154074243403
CDH24_CDH9,CDH24,CDH9,0,0,0,0.0859215004352388,0.0859215004352388,0.1709756735928324,0.08140991248719613,0.06460151037326507
ASCL2_ASCL3,ASCL2,ASCL3,0,0,0,0.1360630017892774,0.1360630017892774,0.08748669011897402,0.0024871294620729097,0.027232413503725204
AKR1C2_AKR1D1,AKR1C2,AKR1D1,0,0,0,0.0573837771794224,0.0573837771794224,0.07036692472059175,0.05981775523228419,0.0427821691771426
SLC5A3_SLC5A4,SLC5A3,SLC5A4,0,0,0,-0.5795008870578,0.5795008870578,0.16305764928295657,0.007723680108392284,0.03284893448000982
DDR2_IGF1R,DDR2,IGF1R,0,0,0,0.4220933430424194,0.4220933430424194,0.26163862228535895,0.026819275385663668,0.1969118332546248
RND2_RND3,RND2,RND3,0,0,0,0.0148195900020323,0.0148195900020323,0.08869262816244987,0.08813291616610766,-0.06588016596224786
CD37_CD82,CD37,CD82,0,0,0,-0.071061878165833,0.071061878165833,0.10609267764573228,0.049518166635695304,0.026571701157339672
MGAT1_POMGNT1,MGAT1,POMGNT1,0,0,0,0.1048473696139186,0.1048473696139186,0.34292441682992114,0.03652340565640834,0.33438552915422537
ITGB4_ITGBL1,ITGB4,ITGBL1,0,0,0,0.1050515191498871,0.1050515191498871,0.07663597117997345,0.06119171998669223,0.051901703860976846
C1QTNF9B_OTOL1,C1QTNF9B,OTOL1,0,0,0,0.0359304441754045,0.0359304441754045,0.2074786636147801,0.02834757028795532,-0.013190519603173299
FGD4_PLEKHF2,FGD4,PLEKHF2,0,0,0,-0.1248746976848546,0.1248746976848546,0.055483499166066846,0.023761391900269734,0.06693353007586125
KLHL31_KLHL36,KLHL31,KLHL36,0,0,0,-0.0760755403197633,0.0760755403197633,0.12295102597855866,0.05478041148366701,0.17904430889252146
HSPA14_HSPA2,HSPA14,HSPA2,0,0,0,0.3881098322163356,0.3881098322163356,0.4017060984444013,0.08784712101602783,-0.08238230401497097
RPUSD3_RPUSD4,RPUSD3,RPUSD4,0,0,0,0.0420454063209401,0.0420454063209401,0.41834978576211473,0.3254056651155053,0.38282020370415365
TRIB2_TRIB3,TRIB2,TRIB3,0,0,0,0.0136652385060017,0.0136652385060017,0.09341947692323041,0.028241194973583995,-0.08617672317016174
OR2M2_OR2M4,OR2M2,OR2M4,0,0,0,0.1422039054928923,0.1422039054928923,0.07522781956130575,0.002477551441242953,0.701148453641824
ALX3_VSX2,ALX3,VSX2,0,0,0,0.0941790564174806,0.0941790564174806,0.25833443953084745,0.021790838863890705,0.06127214298113017
ZNF493_ZNF727,ZNF493,ZNF727,0,0,0,-0.168083902391182,0.168083902391182,0.06519928856295387,0.009493826459859286,0.3599203765440292
ZNF44_ZNF442,ZNF44,ZNF442,0,0,0,-0.1343330516167066,0.1343330516167066,0.07531252412860287,0.07365914934234126,0.6050563916058274
RAB34_RAB6B,RAB34,RAB6B,0,0,0,-0.0662350021344497,0.0662350021344497,0.12677064748102512,0.07771598635017457,0.17185998444736006
OR2M2_OR2T29,OR2M2,OR2T29,0,0,0,-0.0224115815291286,0.0224115815291286,0.1343669448479676,0.002477551441242953,0.06755977092789442
SLC16A14_SLC16A9,SLC16A14,SLC16A9,0,0,0,-0.123294950736727,0.123294950736727,0.048296145574282495,0.04268939083772509,0.22567006459056224
HABP2_PLAT,HABP2,PLAT,0,0,0,-0.035331596136778,0.035331596136778,0.03989677487097178,0.03766948175144013,-0.15605308902265705
F2RL3_GPR68,F2RL3,GPR68,0,0,0,0.1055658829571532,0.1055658829571532,0.13241746063085105,0.06365346079385521,0.07004232376296946
PPP1R3B_PPP1R3D,PPP1R3B,PPP1R3D,0,0,0,0.0738120191366271,0.0738120191366271,0.13747837529282678,0.06241762992249098,0.201132328979921
LIMK2_TESK2,LIMK2,TESK2,0,0,0,-0.0810496155134165,0.0810496155134165,0.06070394266143634,0.04950032163383822,0.2659171088396582
PJA2_RNF181,PJA2,RNF181,0,0,0,-0.1781035999992654,0.1781035999992654,0.2691484461239742,0.054632879042680486,0.25792012668349984
AQP4_MIP,AQP4,MIP,0,0,0,0.0288323550795816,0.0288323550795816,0.14181804270116316,0.10435015190085707,0.06462767231223245
FCER1A_FCGR2A,FCER1A,FCGR2A,0,0,0,-0.2329603007819879,0.2329603007819879,0.004755541072995855,0.0019442144117534867,0.35977860899054787
FGD5_PLEKHF2,FGD5,PLEKHF2,0,0,0,-0.288788106938554,0.288788106938554,0.15392329227397536,0.055483499166066846,0.031350755637306334
OR2M2_OR2M5,OR2M2,OR2M5,0,0,0,-0.0430916129803886,0.0430916129803886,0.012801607647250298,0.002477551441242953,0.6173219729644975
MYBPC3_MYBPH,MYBPC3,MYBPH,0,0,0,-0.1411610250464757,0.1411610250464757,0.10041625340317474,0.011509322557686438,0.1917773056032007
ZNF709_ZNF799,ZNF709,ZNF799,0,0,0,-0.074142488525934,0.074142488525934,0.15667691619992583,0.12512069529062994,0.5732505124096172
BRDT_CREBBP,BRDT,CREBBP,0,0,0,-0.1703695957437447,0.1703695957437447,0.09075410197416625,0.011850206035359911,0.033707949076130665
CEACAM1_PSG3,CEACAM1,PSG3,0,0,0,-0.1408147211852123,0.1408147211852123,0.0791993801443861,0.040848112695433536,0.0318939190396299
ADGRB3_CFP,ADGRB3,CFP,0,0,0,0.0796661071603095,0.0796661071603095,0.039643399141898,0.011180506395394923,0.003917719675504191
ZMYM4_ZMYM5,ZMYM4,ZMYM5,0,0,0,-0.2258330975190035,0.2258330975190035,0.06412206651229392,0.008148676724578488,0.2840425419956323
ZNF223_ZNF224,ZNF223,ZNF224,0,0,0,-0.0871832837262825,0.0871832837262825,0.10586389026407728,0.02715468571074636,0.38629208192565684
SEMA5A_SEMA6B,SEMA5A,SEMA6B,0,0,0,0.0632878718208342,0.0632878718208342,0.20869725438906317,0.14635493992533494,0.03871507522119336
SUSD4_SUSD6,SUSD4,SUSD6,0,0,0,0.2411981942062682,0.2411981942062682,0.12410213066487584,0.11685780194372755,0.18989770723256455
OR10G3_OR10G7,OR10G3,OR10G7,0,0,0,0.0473772504604089,0.0473772504604089,0.09801965210258053,0.033000660376987075,0.11247835698171818
RRAD_RRAS,RRAD,RRAS,0,0,0,0.1008306046430901,0.1008306046430901,0.18465626793722748,0.04260593018362854,0.3883984907802633
F7_PROZ,F7,PROZ,0,0,0,-0.0215998122419637,0.0215998122419637,0.020964613122690573,0.01824035368614755,0.27836253088322116
FGF11_FGF6,FGF11,FGF6,0,0,0,-0.1260478503665058,0.1260478503665058,0.07816137995752971,0.048559454829725825,0.008985842559544321
CSMD2_SEZ6L,CSMD2,SEZ6L,0,0,0,0.1686384144927467,0.1686384144927467,0.07819734382420407,0.005085454170901196,0.16671823233829164
RAPGEF6_RASGEF1C,RAPGEF6,RASGEF1C,0,0,0,0.0609285395821059,0.0609285395821059,0.07314074971054703,0.04036387639036112,0.1190368512516159
ZNF768_ZSCAN2,ZNF768,ZSCAN2,0,0,0,-0.1187951248398341,0.1187951248398341,0.06952110243572242,0.00023543593386956822,0.2524957676313983
ZNF461_ZNF565,ZNF461,ZNF565,0,0,0,0.0317504985909053,0.0317504985909053,0.11697016318283954,0.07283648169015686,0.46100379195709706
