,SequencingID,ModelID,ModelConditionID,IsDefaultEntryForModel,IsDefaultEntryForMC,MSIScore,LoHFraction,WGD,CIN,Ploidy,Aneuploidy
204,CDS-AXLl8B,ACH-002004,MC-002004-Cnnn,Yes,Yes,2.24,0.254833254916439,1.0,0.552685545484826,3.42975916073842,19.0
205,CDS-AYZUnE,ACH-000257,MC-000257-OIjN,Yes,Yes,0.47,0.289956714734852,1.0,0.590375662577653,3.35913098426024,31.0
206,CDS-AaOEz1,ACH-000595,MC-000595-Gzg4,Yes,Yes,2.22,0.244682439878342,1.0,0.706537492845492,3.83760063325414,25.0
207,CDS-AcMreK,ACH-000820,MC-000820-TEES,Yes,Yes,1.86,0.192722439316595,1.0,0.429945877742474,3.10033332648295,17.0
208,CDS-AeyYn4,ACH-002500,MC-002500-qPav,Yes,Yes,1.96,,,,,
209,CDS-AkSDGx,ACH-000191,MC-000191-En6E,Yes,Yes,2.39,,,,,
210,CDS-Akl3B7,ACH-000581,MC-000581-XiH0,Yes,Yes,1.56,,,,,
211,CDS-AotFDg,ACH-000097,MC-000097-qJSn,Yes,Yes,2.06,0.256788099185837,1.0,0.533684040401164,3.5474996539093,34.0
212,CDS-Apkcpk,ACH-000982,MC-000982-lmOa,Yes,Yes,90.28,,,,,
213,CDS-AqZLna,ACH-002512,MC-002512-OR6R,Yes,Yes,1.82,0.239841546762717,1.0,0.638553830114699,3.5355708481848,27.0
214,CDS-Ar7sHe,ACH-003305,MC-003305-2345,Yes,Yes,1.84,0.0101840782552116,0.0,0.0799093095641887,2.18203230566061,3.0
215,CDS-AtSwiZ,ACH-000068,MC-000068-QFYk,Yes,Yes,1.54,,,,,
216,CDS-AtxiIO,ACH-000196,MC-000196-sKap,Yes,Yes,1.6,0.295719676824158,1.0,0.82489701679871,4.45642764306765,25.0
217,CDS-AvNilB,ACH-000475,MC-000475-MOdu,Yes,Yes,3.09,0.21277373212055,1.0,0.544011921596836,3.00980977595373,19.0
218,CDS-AyVVfE,ACH-000582,MC-000582-oMcf,Yes,Yes,1.97,0.209159855072735,1.0,0.665063508381762,4.06108668935887,21.0
219,CDS-B3C7Uq,ACH-001765,MC-001765-czdh,Yes,Yes,2.24,0.173428560675568,1.0,0.803518561897455,4.6583764610888,29.0
220,CDS-B5dJWJ,ACH-001622,MC-001622-QSPg,Yes,Yes,2.41,0.228625947069413,1.0,0.479531540916908,2.85155852431243,19.0
221,CDS-B8UOTE,ACH-000712,MC-000712-GZtg,Yes,Yes,2.15,0.347906854041961,1.0,0.704778467627264,3.26552507454197,26.0
222,CDS-BBq9JO,ACH-000912,MC-000912-cLYP,Yes,Yes,1.04,0.365949324454781,0.0,0.4263996599322,1.98975657677419,9.0
223,CDS-BBx2O1,ACH-000251,MC-000251-RKNi,Yes,Yes,2.57,0.319661604328138,1.0,0.813075717963316,4.54619848254068,33.0
224,CDS-BEbnKg,ACH-002886,MC-002886-IBtz,Yes,Yes,82.96,,,,,
225,CDS-BLsNdt,ACH-002020,MC-002020-ZmHZ,No,No,2.93,0.178936189416294,1.0,0.592943943068165,2.92278076460902,19.0
226,CDS-BPDzhe,ACH-000316,MC-000316-sylV,Yes,Yes,2.05,0.0874343745485852,0.0,0.131417909148872,1.94784668173965,7.0
227,CDS-BXIBwR,ACH-002703,MC-002703-bKS3,Yes,Yes,2.7,,,,,
228,CDS-BXiC1W,ACH-000345,MC-000345-oSi2,Yes,Yes,2.12,0.0454343693351891,0.0,0.0830444018404657,2.17578072158214,3.0
229,CDS-Bfa0NJ,ACH-000634,MC-000634-KPL2,Yes,Yes,1.6,0.143151952563863,1.0,0.53136183901116,3.53773706131287,30.0
230,CDS-BgP7kt,ACH-000655,MC-000655-bdkQ,Yes,Yes,2.2,0.365246965787181,1.0,0.57430336876905,2.6472921363913,23.0
231,CDS-Bh1bER,ACH-000783,MC-000783-QiYu,Yes,Yes,1.41,0.180619117006439,1.0,0.519011239681794,3.93780195014801,17.0
232,CDS-BhWUs8,ACH-000152,MC-000152-1q87,Yes,Yes,2.04,0.219778302862911,1.0,0.79647881236846,4.02142190425893,25.0
233,CDS-Bm9D8M,ACH-000888,MC-000888-pj2R,Yes,Yes,1.64,0.121345263691564,1.0,0.61589644394754,3.47184766390608,22.0
234,CDS-BnfCrR,ACH-000769,MC-000769-HyNe,Yes,Yes,2.02,0.648428802785499,1.0,0.553587491316802,3.01830721871871,22.0
235,CDS-Br33bg,ACH-003186,MC-003186-77yh,Yes,Yes,2.14,,,,,
236,CDS-BtUuqV,ACH-002042,MC-002042-doLH,Yes,Yes,2.45,0.148739319258047,1.0,0.649015180834616,3.56659246277185,26.0
237,CDS-BtoWui,ACH-001132,MC-001132-Zu52,Yes,Yes,2.78,0.0229415454655866,1.0,0.24144111917591,4.26881120001289,10.0
238,CDS-BwSmbX,ACH-000012,MC-000012-7IbT,Yes,Yes,1.67,0.573863892047947,1.0,0.642095099045523,2.97585577798584,20.0
239,CDS-BxzVrh,ACH-002178,MC-002178-lzvo,Yes,Yes,2.98,,,,,
240,CDS-ByYgOk,ACH-001591,MC-001591-ivoz,Yes,Yes,2.47,0.204005365124053,1.0,0.636806727769434,3.44289327716722,27.0
241,CDS-C0BJ75,ACH-000325,MC-000325-SArX,Yes,Yes,3.5,0.0402840164638805,1.0,0.334927562101695,4.60632913304408,36.0
242,CDS-C3mD20,ACH-000746,MC-000746-HhfN,Yes,Yes,2.86,,,,,
243,CDS-C4sue5,ACH-001130,MC-001130-CgUH,Yes,Yes,3.07,0.117813092492862,0.0,0.156822134851494,2.2650779555862,5.0
244,CDS-C51but,ACH-000291,MC-000291-rMHv,Yes,Yes,1.9,,,,,
245,CDS-C60z63,ACH-002695,MC-002695-XVna,Yes,Yes,2.4,0.33780470650968,1.0,0.659637998183934,3.48381094869775,16.0
246,CDS-CDUMsE,ACH-000770,MC-000770-fBLS,Yes,Yes,40.89,0.0621005732836071,0.0,0.152164866906412,2.10869557541688,5.0
247,CDS-CHzxFb,ACH-000836,MC-000836-gosu,Yes,Yes,2.9,0.244556376490588,1.0,0.513250060328485,3.04852857619611,17.0
248,CDS-CR3bao,ACH-000959,MC-000959-FEPL,Yes,Yes,90.42,0.0386112158601431,0.0,0.0392161257600034,1.99174433442119,0.0
249,CDS-CU46c9,ACH-002025,MC-002025-AwXC,Yes,Yes,2.55,,,,,
250,CDS-CaBCeE,ACH-001318,MC-001318-etC9,Yes,Yes,3.5,0.322773141556739,1.0,0.500608789946611,2.74390360815942,19.0
251,CDS-CabnMH,ACH-002027,MC-002027-w4Gn,Yes,Yes,59.91,0.0589784617679525,0.0,0.0995235602979148,2.11291927523018,1.0
252,CDS-Cg5KGM,ACH-002927,MC-002927-K9as,Yes,Yes,2.22,0.0873402270711628,1.0,0.512140306816946,4.24749865438085,14.0
253,CDS-CgDZWp,ACH-000363,MC-000363-oOHD,Yes,Yes,2.39,0.157635322527253,0.0,0.241969838329709,2.11399081120769,9.0
254,CDS-CglBDh,ACH-000541,MC-000541-nrlm,Yes,Yes,2.45,0.211508192969814,1.0,0.70658033354207,4.89705591920457,24.0
255,CDS-Cj2ObY,ACH-001715,MC-001715-Jkow,Yes,Yes,3.47,0.472207883543376,1.0,0.593389688003268,3.81149234287648,30.0
256,CDS-CjUT0j,ACH-001656,MC-001656-cu8h,Yes,Yes,2.58,0.193296461764214,0.0,0.246191351409769,2.10088425933292,4.0
257,CDS-Cp4UnN,ACH-000915,MC-000915-mAea,Yes,Yes,1.87,0.150500964934979,1.0,0.629394642551863,3.69141813095315,22.0
258,CDS-CuOgxG,ACH-000270,MC-000270-7BX7,Yes,Yes,0.81,0.258983736893654,1.0,0.391872781808844,2.98648708484121,16.0
259,CDS-CxT7BB,ACH-003227,MC-003227-an45,Yes,Yes,1.99,0.325494161702407,1.0,0.563022449842025,4.96774419617933,32.0
260,CDS-CyZGey,ACH-000521,MC-000521-EQHC,Yes,Yes,1.3,0.434034020606731,1.0,0.821020984508191,3.93250400484167,25.0
261,CDS-CzV0Bn,ACH-000760,MC-000760-gvbr,Yes,Yes,2.23,,,,,
262,CDS-D4t0yb,ACH-000939,MC-000939-pxY0,Yes,Yes,74.85,,,,,
263,CDS-D9H2it,ACH-000834,MC-000834-rUcv,Yes,Yes,3.94,0.11804164938886,1.0,0.467295465013188,2.99096978272832,18.0
264,CDS-DBfO9x,ACH-002690,MC-002690-2vlv,Yes,Yes,2.23,0.422490992866309,1.0,0.622996383139343,2.88672344102662,27.0
265,CDS-DFiltE,ACH-003106,MC-003106-p5ta,Yes,Yes,3.06,0.0875410880773226,0.0,0.510941490223289,2.52422936571437,24.0
266,CDS-DGaQSQ,ACH-000365,MC-000365-TMgT,Yes,Yes,2.22,0.0636688461045357,0.0,0.266242570317815,2.18972516640639,10.0
267,CDS-DNoH0g,ACH-000030,MC-000030-gWWM,Yes,Yes,2.05,0.3613624713103,1.0,0.717464527293718,3.44942408389127,18.0
268,CDS-DPUlLt,ACH-001322,MC-001322-MG03,Yes,Yes,2.59,0.0959357158946376,0.0,0.151940546386504,2.24607216316297,4.0
269,CDS-DTi6bQ,ACH-001059,MC-001059-r5m0,Yes,Yes,2.11,0.00292652438733853,0.0,0.0300173299845324,2.0227511928191,1.0
270,CDS-DVESNF,ACH-000227,MC-000227-M3Oi,Yes,Yes,1.76,0.0513343147619715,0.0,0.0819608033088102,2.0236348445459,3.0
271,CDS-DdYPGM,ACH-001736,MC-001736-pJnl,Yes,Yes,1.79,0.0620847135191337,0.0,0.107766600220155,2.13976576264111,3.0
272,CDS-Dh3X0A,ACH-002538,MC-002538-BzRj,Yes,Yes,3.13,0.401225103943322,1.0,0.656958440842798,2.92055839252591,24.0
273,CDS-DjwMhs,ACH-000725,MC-000725-fXxs,Yes,Yes,1.08,0.391077672840939,1.0,0.815340537727255,3.52826049688377,35.0
274,CDS-Dnb162,ACH-002401,MC-002401-V4Ih,Yes,Yes,1.97,0.255173055582956,1.0,0.619135419395052,2.99451982669895,22.0
275,CDS-DqWCq7,ACH-002024,MC-002024-AOt6,Yes,Yes,3.13,0.582816780594467,1.0,0.592448117169075,2.92889383151646,26.0
276,CDS-DxmF0T,ACH-000572,MC-000572-ugKw,Yes,Yes,1.08,0.288254107076427,1.0,0.683954235445734,3.53641944430967,27.0
277,CDS-DyMBvv,ACH-003410,MC-003410-erdf,Yes,Yes,2.0,0.00984468264368526,1.0,0.299590225543003,3.02010004150735,13.0
278,CDS-Dzf5bu,ACH-000484,MC-000484-3iBo,Yes,Yes,2.31,0.128348246325043,0.0,0.403695719812176,2.18832474277944,14.0
279,CDS-E09FtD,ACH-002044,MC-002044-OqIP,Yes,Yes,2.74,0.370623667651932,1.0,0.565024244893935,2.81559956551202,22.0
280,CDS-E8RV6z,ACH-003296,MC-003296-uhyt,Yes,Yes,2.6,,,,,
281,CDS-EBstpj,ACH-000661,MC-000661-bVjm,Yes,Yes,2.22,0.410583461618809,1.0,0.624835907909538,2.61256493545536,28.0
282,CDS-EExQ6n,ACH-000048,MC-000048-ByXu,Yes,Yes,1.94,0.524499176852434,1.0,0.551159334679052,4.14648933908151,30.0
283,CDS-EHvGog,ACH-000188,MC-000188-qvBM,Yes,Yes,0.98,0.302196389272512,1.0,0.566032690729866,3.9882264492482,18.0
284,CDS-EQFitY,ACH-000929,MC-000929-dOQ9,Yes,Yes,3.61,0.294543262871988,1.0,0.717579491786181,3.37025188222912,22.0
285,CDS-EYFsSj,ACH-000128,MC-000128-Wk2O,Yes,Yes,2.15,0.123443776426177,1.0,0.713856255128808,4.34301883775382,19.0
286,CDS-Efktce,ACH-000406,MC-000406-va7T,Yes,Yes,2.25,0.256285130144164,1.0,0.667887222550873,2.76459129729619,20.0
287,CDS-EgHm0W,ACH-001675,MC-001675-IXck,Yes,Yes,1.83,,,,,
288,CDS-EjK5UL,ACH-002790,MC-002790-DW9J,Yes,Yes,2.75,0.00843123716608113,0.0,0.0129294136916681,2.11218423180187,0.0
289,CDS-Ek10C8,ACH-001295,MC-001295-8ebG,Yes,Yes,1.91,0.0942938397266632,0.0,0.218490904908601,2.2516939995515,6.0
290,CDS-ElXz8q,ACH-002710,MC-002710-s7hG,Yes,Yes,2.22,0.171626780337529,1.0,0.497323954266456,3.17345691880431,19.0
291,CDS-EnKWpV,ACH-000621,MC-000621-jers,Yes,Yes,3.66,,,,,
292,CDS-EpJ8sU,ACH-000961,MC-000961-IqS8,Yes,Yes,87.3,,,,,
293,CDS-EtXsqC,ACH-000588,MC-000588-mIbO,Yes,Yes,2.88,0.223775611374857,1.0,0.66940261635889,3.58294485385701,24.0
294,CDS-F6LKlj,ACH-001817,MC-001817-TstU,Yes,Yes,2.23,0.0,0.0,0.000368474820552765,2.00114495628781,0.0
295,CDS-FHkJAp,ACH-001986,MC-001986-OUuR,Yes,Yes,1.74,0.0823608285787586,1.0,0.474790412285073,3.36935794158602,18.0
296,CDS-FOA059,ACH-002529,MC-002529-DNem,Yes,Yes,2.77,,,,,
297,CDS-FRVLOG,ACH-000680,MC-000680-f7dS,Yes,Yes,2.06,0.229445996131881,1.0,0.71621326933835,3.09800508071057,22.0
298,CDS-FZGNCP,ACH-000286,MC-000286-7xxs,Yes,Yes,2.42,0.414810757192312,1.0,0.577819836418691,2.96673946680448,21.0
299,CDS-FbQkW1,ACH-001662,MC-001662-jY7P,Yes,Yes,3.63,0.586990509206962,1.0,0.67753037399723,3.06586857261469,24.0
300,CDS-FfS0KQ,ACH-002780,MC-002780-ddZi,Yes,Yes,2.78,0.153070869198109,0.0,0.522117105957436,2.54895772814296,27.0
301,CDS-FgMzFI,ACH-000736,MC-000736-P80P,Yes,Yes,3.15,0.223585308546303,0.0,0.371729083398269,2.1613447971033,10.0
302,CDS-FjUD03,ACH-000108,MC-000108-dHhM,Yes,Yes,2.83,,,,,
303,CDS-Fp6TBG,ACH-002539,MC-002539-pFSt,Yes,Yes,2.91,0.128742751849847,1.0,0.458800508360745,3.50235612076837,28.0
304,CDS-FqgxoW,ACH-000805,MC-000805-uUAU,Yes,Yes,2.07,0.0563416986926407,1.0,0.393293136238369,4.38353835503079,13.0
305,CDS-Fue955,ACH-002463,MC-002463-lGXh,Yes,Yes,2.02,0.00946003041908022,0.0,0.0514899488794708,2.14610124513113,1.0
306,CDS-FvjEbU,ACH-000838,MC-000838-Zbla,Yes,Yes,3.48,,,,,
307,CDS-Fwi5xP,ACH-000166,MC-000166-YiKe,Yes,Yes,2.55,0.0382234476432423,0.0,0.226645072680991,2.18608557091475,11.0
308,CDS-FwnyU0,ACH-000589,MC-000589-DVAf,Yes,Yes,1.2,,,,,
309,CDS-FylkjA,ACH-001197,MC-001197-u3xl,Yes,Yes,2.45,0.0874746516157299,0.0,0.144275780386188,2.07482081954456,6.0
310,CDS-Fz6Xii,ACH-000273,MC-000273-nfhd,Yes,Yes,2.31,0.306547233814437,1.0,0.689766970413041,2.79691465032688,28.0
311,CDS-G0Lkdv,ACH-000865,MC-000865-Y9CO,Yes,Yes,1.51,0.372856058521221,1.0,0.648164718540721,2.58202584064542,25.0
312,CDS-G2BeKE,ACH-001433,MC-001433-0iYo,Yes,Yes,2.67,0.124275217084664,1.0,0.430283339843646,3.94593915340478,14.0
313,CDS-GHfbco,ACH-001711,MC-001711-Z0Qp,Yes,Yes,2.73,0.055518715952224,1.0,0.436267334268343,3.66478963258364,15.0
314,CDS-GIGm8J,ACH-002066,MC-002066-nmqF,Yes,Yes,2.76,,,,,
315,CDS-GL5YYy,ACH-000298,MC-000298-MmVL,Yes,Yes,1.03,0.252513875517411,1.0,0.686037636044031,4.51175439680163,23.0
316,CDS-GNlu1p,ACH-000421,MC-000421-WmSt,Yes,Yes,2.22,0.270290129780818,0.0,0.342442202118128,1.95868974271795,12.0
317,CDS-GRed6n,ACH-000046,MC-000046-M8UB,Yes,Yes,1.13,0.704867111046535,1.0,0.350522520531553,2.60998491850459,33.0
318,CDS-GXeyUw,ACH-000883,MC-000883-Soug,Yes,Yes,1.65,0.142216444793033,1.0,0.650077848414466,3.65897825877174,19.0
319,CDS-GdevCw,ACH-002290,MC-002290-GiKX,Yes,Yes,2.57,0.0937467895101428,0.0,0.172357719280457,2.16179552989392,2.0
320,CDS-GkjYKW,ACH-000397,MC-000397-V3gM,Yes,Yes,2.56,,,,,
321,CDS-GrDdnW,ACH-000155,MC-000155-zv6Z,Yes,Yes,1.67,0.236420394576461,1.0,0.617407634888876,2.81364937085616,20.0
322,CDS-GuTftx,ACH-000835,MC-000835-jJ80,Yes,Yes,1.98,0.175077042434005,1.0,0.47645831727187,2.98355543325566,17.0
323,CDS-GvmhZQ,ACH-000329,MC-000329-gbtH,Yes,Yes,1.87,0.021483711399922,0.0,0.125826667863572,2.18935799448756,4.0
324,CDS-GyUbrj,ACH-001643,MC-001643-d26Y,Yes,Yes,2.66,,,,,
325,CDS-H06sEb,ACH-000940,MC-000940-41v2,Yes,Yes,84.89,,,,,
326,CDS-H2V8tq,ACH-000011,MC-000011-bxAg,Yes,Yes,2.21,0.271544428724678,1.0,0.652346921253422,2.76155660273048,18.0
327,CDS-H4XyQ1,ACH-002706,MC-002706-cF0q,Yes,Yes,2.76,,,,,
328,CDS-HCeVg9,ACH-002798,MC-002798-3htH,Yes,Yes,2.56,0.00968195562387373,0.0,0.0161459889834439,2.12154379043397,0.0
329,CDS-HHvGKE,ACH-000204,MC-000204-0Tyh,Yes,Yes,1.96,0.18550805214943,1.0,0.634844487332845,3.82442127688704,22.0
330,CDS-HKLya3,ACH-000732,MC-000732-pa69,Yes,Yes,2.28,0.132396133163975,0.0,0.277410109682943,2.06329343239231,9.0
331,CDS-HMO5wH,ACH-002794,MC-002794-62RZ,Yes,Yes,1.89,0.301753547450645,1.0,0.558088834951083,2.83176663736892,21.0
332,CDS-HTfTqy,ACH-000941,MC-000941-TQc0,Yes,Yes,53.07,0.103602512981125,1.0,0.475885524786207,3.83589283783557,17.0
333,CDS-HVcwAF,ACH-003119,MC-003119-0IBQ,Yes,Yes,2.32,0.247566591666879,1.0,0.705649671253173,3.21444856292455,26.0
334,CDS-HYp2BU,ACH-000481,MC-000481-45N2,Yes,Yes,1.21,,,,,
335,CDS-Hemdvc,ACH-000976,MC-000976-uaCl,Yes,Yes,2.81,0.214921093588035,1.0,0.601101223104736,3.24034805978592,20.0
336,CDS-HfMk7t,ACH-001303,MC-001303-7eBW,Yes,Yes,2.18,0.0229683266403135,0.0,0.20608763194412,2.25002607224826,6.0
337,CDS-HmSYmc,ACH-000488,MC-000488-sREU,Yes,Yes,1.26,0.416496456718515,1.0,0.714989225358233,2.89863452536941,22.0
338,CDS-HnT5CE,ACH-000724,MC-000724-d2il,Yes,Yes,1.53,0.222676515523662,1.0,0.820760992530955,4.60143408764546,34.0
339,CDS-Hna4Ku,ACH-001306,MC-001306-fIUy,Yes,Yes,2.1,0.0789491258924427,1.0,0.701779842205298,4.33817394612557,22.0
340,CDS-HoA5rp,ACH-001227,MC-001227-0xJu,Yes,Yes,2.22,0.233556274730672,1.0,0.688049548888672,3.45428225243432,24.0
341,CDS-I3Tkbo,ACH-002662,MC-002662-0u5H,Yes,Yes,2.52,0.237352594807632,1.0,0.573394165742294,3.67215578865608,25.0
342,CDS-I3V61m,ACH-000635,MC-000635-yEVa,Yes,Yes,2.2,0.493798045822501,1.0,0.684883491003987,3.59650252174603,29.0
343,CDS-I5voud,ACH-002465,MC-002465-1j4t,Yes,Yes,2.03,,,,,
344,CDS-I74p82,ACH-000272,MC-000272-qQOa,Yes,Yes,1.71,0.13006631657521,1.0,0.31722198844782,3.80456967389063,9.0
345,CDS-IFlU2c,ACH-000360,MC-000360-cPex,Yes,Yes,1.72,0.117063680229747,1.0,0.742750017129432,4.74844163263464,31.0
346,CDS-IGmcAG,ACH-000391,MC-000391-CEkf,Yes,Yes,1.9,,,,,
347,CDS-IKEsMQ,ACH-001571,MC-001571-zLd4,Yes,Yes,2.58,,,,,
348,CDS-IKutdC,ACH-000201,MC-000201-rUIL,Yes,Yes,1.6,,,,,
349,CDS-Iago9A,ACH-000968,MC-000968-vZgr,Yes,Yes,2.0,0.151529142530366,1.0,0.535725286438869,3.75327704308101,20.0
350,CDS-IbdVNK,ACH-000374,MC-000374-mhth,Yes,Yes,2.78,0.518920527616468,1.0,0.803918686356341,3.96420199693856,29.0
351,CDS-Ibpoxh,ACH-000914,MC-000914-GsyT,Yes,Yes,54.51,0.0736592868224331,0.0,0.105701678944294,1.96811426948103,2.0
352,CDS-IrTwrq,ACH-000889,MC-000889-DCaw,Yes,Yes,3.33,,,,,
353,CDS-IxmQ7c,ACH-000104,MC-000104-UvFa,Yes,Yes,2.13,0.0532517776635668,0.0,0.0586229537808187,2.06667600348288,1.0
354,CDS-J5T3hy,ACH-001848,MC-001848-gqGK,Yes,Yes,2.19,0.373657775568661,1.0,0.649088340424594,3.32180114288112,19.0
355,CDS-J8gzTG,ACH-000080,MC-000080-flxZ,Yes,Yes,2.13,8.82249158094935e-05,0.0,0.00103066550755286,2.00102274029733,0.0
356,CDS-JA23Jh,ACH-001618,MC-001618-oYEK,Yes,Yes,2.05,0.075735661422011,0.0,0.297226477878282,2.35714439019927,12.0
357,CDS-JKjBa9,ACH-000322,MC-000322-Mao8,Yes,Yes,1.48,,,,,
358,CDS-JO3DcF,ACH-001699,MC-001699-TiNC,Yes,Yes,2.3,0.241459159790784,1.0,0.610708187709516,3.59996414738959,26.0
359,CDS-JR5C6W,ACH-000874,MC-000874-efl6,Yes,Yes,24.26,0.0395293281996886,0.0,0.140089173494797,2.17487521112355,4.0
360,CDS-JV8da4,ACH-001334,MC-001334-Wwjp,Yes,Yes,2.01,0.196116429501846,0.0,0.270163207628219,2.05941816552366,8.0
361,CDS-JXPlqt,ACH-000187,MC-000187-uKDb,Yes,Yes,0.68,0.290710122174142,1.0,0.70144763467681,3.77932722953691,27.0
362,CDS-Ja6ZtT,ACH-000336,MC-000336-S5ga,Yes,Yes,2.82,0.074946135524701,0.0,0.21821297872321,2.31455025880452,5.0
363,CDS-Jix4jB,ACH-002711,MC-002711-FIAF,Yes,Yes,1.97,,,,,
364,CDS-JjYzID,ACH-001209,MC-001209-FezB,Yes,Yes,2.75,0.0454866939479962,0.0,0.102316931673058,2.12526459294349,4.0
365,CDS-JsZ9Nh,ACH-002524,MC-002524-ZbQT,Yes,Yes,2.49,0.394874764399814,1.0,0.713260623391758,3.47571419904486,28.0
366,CDS-JtBT1l,ACH-000599,MC-000599-SvzV,Yes,Yes,3.27,0.408522555939676,1.0,0.85349936309242,4.2981185197003,26.0
367,CDS-JuHcLI,ACH-000663,MC-000663-zOPU,Yes,Yes,2.43,0.120194367367798,1.0,0.688257758931734,4.60202908850226,24.0
368,CDS-JvvASP,ACH-000261,MC-000261-Fkq1,Yes,Yes,2.45,0.535133996943112,1.0,0.639585326746392,3.65323945868958,28.0
369,CDS-K5pHS4,ACH-000351,MC-000351-Rppu,Yes,Yes,2.0,0.232192153317523,1.0,0.460653736414477,3.38768687376087,20.0
370,CDS-K8IMoB,ACH-002067,MC-002067-S9Nv,Yes,Yes,2.83,0.210254743711839,1.0,0.696145550866066,3.02697550815499,23.0
371,CDS-K9VWSo,ACH-000697,MC-000697-tGVo,Yes,Yes,6.57,0.182990774204078,0.0,0.296554437581981,2.24926672717938,3.0
372,CDS-KA0Ncu,ACH-001642,MC-001642-TZNY,Yes,Yes,3.04,0.13982119148467,0.0,0.265755712641435,2.17641227397993,7.0
373,CDS-KADcAo,ACH-000426,MC-000426-vT1j,Yes,Yes,2.47,0.182137880767687,1.0,0.302760801053863,4.02377881117373,8.0
374,CDS-KCB1BR,ACH-000947,MC-000947-2Nyc,Yes,Yes,81.33,,,,,
375,CDS-KCBycC,ACH-000973,MC-000973-F02J,Yes,Yes,36.22,0.230052195331282,0.0,0.551242855289964,2.51410745544699,26.0
376,CDS-KGCcq9,ACH-000092,MC-000092-ewoj,Yes,Yes,1.82,0.299091288951906,1.0,0.529197444037377,3.51267126379856,18.0
377,CDS-KMi4yT,ACH-000368,MC-000368-5EYR,Yes,Yes,2.76,0.0803591662307252,1.0,0.438727462695994,3.82362639628378,14.0
378,CDS-KMk88F,ACH-000499,MC-000499-2qqa,Yes,Yes,2.24,0.167283886050165,1.0,0.420547155644156,3.07619402729012,17.0
379,CDS-KNakJx,ACH-000881,MC-000881-H36w,Yes,Yes,1.46,0.206431906468429,0.0,0.422004465713123,2.29052190408628,10.0
380,CDS-KOUOYx,ACH-002665,MC-002665-HJdz,Yes,Yes,3.13,0.482038691329024,1.0,0.678890089791766,4.57301237120969,31.0
381,CDS-KPxtB8,ACH-000160,MC-000160-11p8,Yes,Yes,1.88,0.0403077891816924,0.0,0.0888465638298098,2.13120600386515,2.0
382,CDS-KVf102,ACH-000318,MC-000318-Ha9q,Yes,Yes,2.41,0.420029883039087,1.0,0.721196293709354,4.33379538010792,35.0
383,CDS-KWhXWT,ACH-001528,MC-001528-qmGv,Yes,Yes,3.61,0.0625585827210812,0.0,0.116893945543372,2.0553950822305,1.0
384,CDS-KbjuqQ,ACH-003307,MC-003307-uijh,Yes,Yes,2.35,0.127217626698449,0.0,0.29342991733908,1.92335429094632,13.0
385,CDS-KdqdfH,ACH-000938,MC-000938-Syvo,Yes,Yes,62.99,0.0178921737259745,0.0,0.0183338124621044,1.99516070881451,0.0
386,CDS-Kjzzg3,ACH-000700,MC-000700-mndS,Yes,Yes,2.25,0.58050953796885,1.0,0.796398376849863,4.50363523955561,29.0
387,CDS-KlS9Xu,ACH-000523,MC-000523-eCl1,Yes,Yes,0.63,0.307747533129635,1.0,0.654942635898067,2.62109268456863,23.0
388,CDS-KnVwJE,ACH-001183,MC-001183-ZbQP,Yes,Yes,2.39,0.129334206380234,0.0,0.330119577801104,2.20343893240027,11.0
389,CDS-KoNTMz,ACH-000120,MC-000120-SeIV,Yes,Yes,0.96,,,,,
390,CDS-Kr3gYh,ACH-000574,MC-000574-NENH,Yes,Yes,4.95,0.324193898763247,1.0,0.647895368902338,3.18830167983878,22.0
391,CDS-L2WS8G,ACH-000906,MC-000906-1Vg7,Yes,Yes,1.4,,,,,
392,CDS-L2iGoU,ACH-000671,MC-000671-Nxcr,Yes,Yes,3.15,0.0557587317369645,1.0,0.778067010914632,4.41229147516169,27.0
393,CDS-L7IrrK,ACH-000431,MC-000431-ATIc,Yes,Yes,1.3,,,,,
394,CDS-L9L84s,ACH-003184,MC-003184-xxvb,Yes,Yes,2.1,0.212789945355287,1.0,0.737314849787397,3.89798356740941,24.0
395,CDS-L9RvOb,ACH-001461,MC-001461-ucEw,Yes,Yes,2.65,0.124830989686876,0.0,0.570185343928554,2.55724680557433,26.0
396,CDS-LCS9Wk,ACH-000978,MC-000978-Wsx1,Yes,Yes,70.08,0.0305370776997357,1.0,0.230615608646659,4.05333827518796,7.0
397,CDS-LD0TO1,ACH-000622,MC-000622-BOnI,Yes,Yes,2.23,0.201818079698516,1.0,0.803352345857236,3.95200176962563,23.0
398,CDS-LDM41S,ACH-002659,MC-002659-6thC,Yes,Yes,2.39,0.395289195884449,1.0,0.700767145275651,2.9039158705797,22.0
399,CDS-LJGHlm,ACH-000752,MC-000752-RdcJ,Yes,Yes,1.01,0.30578142965609,1.0,0.723075612924539,4.82894334105708,36.0
400,CDS-LNhxWD,ACH-000785,MC-000785-IXI3,Yes,Yes,2.46,,,,,
401,CDS-LPdFGE,ACH-000903,MC-000903-EHaY,Yes,Yes,10.48,0.541746350069047,1.0,0.518944323924517,4.28803833485319,17.0
402,CDS-LSMoRA,ACH-002846,MC-002846-5XhT,Yes,Yes,2.37,,,,,
403,CDS-LYjeNY,ACH-001992,MC-001992-G2Zg,Yes,Yes,2.24,0.40116286704826,1.0,0.709993942506636,2.88403372559938,26.0
